geneID	Endocrine	Immune	Exocrine	ActivatedStroma	ClassicalTumor	NormalStroma	BasalTumor
RDH13	6.527101e-01	3.084565e-01	6.457118e-01	4.273027e-01	1.416516e+00	6.313859e-01	1.229361e+00
RDH14	6.783723e-01	8.209671e-01	1.026568e+00	5.721651e-01	7.639087e-01	8.366982e-01	9.317974e-01
RDH16	6.534216e-01	1.223585e+00	0	2.254290e-01	5.916399e-01	1.129810e-01	6.064659e-01
RDH5	2.941971e-01	8.990604e-01	0	7.473113e-02	1.330148e+00	1.426239e+00	5.673325e-01
RDH8	0	0	0	4.022183e-01	0	0	0
RDM1	0	0	0	0	5.617228e-01	0	1.564109e+00
RDX	1.064460e+00	1.083412e+00	1.142160e+00	1.311305e+00	9.949262e-02	1.158371e+00	5.696228e-01
REC8	1.574445e+00	1.816747e+00	0	0	1.174801e+00	1.211068e+00	8.343522e-01
RECK	1.441159e+00	1.408886e+00	4.813006e-01	1.985929e+00	1.620975e-01	1.478242e+00	0
RECQL	5.428360e-01	1.132930e+00	4.633239e-01	1.386689e+00	3.776471e-01	7.470859e-01	6.856437e-01
RECQL4	0	4.488010e-03	5.018303e-02	0	8.360092e-01	0	1.918590e+00
RECQL5	4.865633e-01	1.072669e+00	4.132908e-01	5.524078e-01	9.244010e-01	6.475355e-01	1.275710e+00
REEP1	1.787033e+00	2.099772e-01	1.710227e+00	0	9.731440e-01	2.719827e+00	2.378658e-01
REEP2	4.664539e+00	8.751411e-04	1.615766e-02	5.678012e-01	2.051064e-01	2.109823e+00	3.340205e-01
REEP3	1.209498e-01	5.873794e-03	3.266346e-01	8.912665e-01	7.646351e-01	5.297550e-01	1.135142e+00
REEP4	4.294131e-01	4.697844e-01	3.262707e-01	5.740631e-01	1.036102e+00	4.765645e-01	1.515248e+00
REEP5	9.404581e-01	9.937887e-01	1.224997e+00	9.390708e-01	1.107378e+00	1.022301e+00	1.137989e+00
REEP6	7.308397e-01	9.817896e-02	1.724525e+00	3.597844e-01	1.548978e+00	8.212468e-01	7.730384e-01
REG1A	2.345713e+00	9.998395e-02	1.235837e+01	8.077786e-01	1.576414e+00	2.247913e+00	0
REG1B	1.398733e+00	0	1.535875e+01	0	4.543043e-01	3.510257e-01	4.890328e-01
REG1P	0	0	1.304130e+01	0	0	0	0
REG3A	2.572748e+00	0	1.468934e+01	0	6.011228e-01	1.415264e+00	0
REG3G	1.905848e+00	0	1.469276e+01	0	2.055057e-02	6.561572e-01	3.736986e-02
REG4	0	1.597225e+00	2.160526e+00	0	4.694489e+00	1.582693e+00	7.420411e-02
REL	0	1.364510e+00	0	4.950631e-01	2.811456e-01	3.124544e-01	0
RELA	4.114229e-01	7.530352e-01	7.242554e-01	8.276988e-01	1.149380e+00	8.234311e-01	1.236182e+00
RELB	8.277866e-01	1.335409e+00	7.390362e-01	6.764913e-01	1.007474e+00	4.480212e-01	1.237167e+00
RELL1	1.173889e+00	1.113535e+00	5.655258e-01	8.783913e-01	8.658409e-01	1.071522e+00	7.787321e-01
RELL2	9.751607e-01	1.113823e+00	0	6.002534e-02	8.057163e-01	3.912735e-01	1.055469e+00
RELN	3.132790e+00	2.916447e+00	9.982436e-01	0	0	3.002455e+00	0
RELT	5.303959e-01	1.963035e+00	9.279468e-02	9.664990e-01	7.090480e-01	5.158812e-01	8.522760e-01
REM1	1.952879e+00	1.731370e+00	1.811891e-01	1.165617e+00	3.275926e-01	1.306143e+00	0
REM2	6.650124e-01	1.111061e+00	0	0	4.763605e-01	2.503221e-01	6.066765e-01
REN	0	1.621077e-03	0	4.928628e-01	1.516783e-01	0	9.956687e-01
RENBP	1.740912e+00	1.550667e+00	5.392533e-01	1.210355e+00	6.244683e-01	1.023842e+00	3.764026e-01
REP15	0	0	5.250430e-01	8.366985e-01	1.064928e+00	6.436394e-01	2.830421e-01
REPIN1	1.236414e+00	1.216352e+00	9.098693e-01	4.977311e-01	1.162613e+00	1.125873e+00	8.361260e-01
REPS1	9.539701e-01	1.314794e+00	8.460008e-01	6.533731e-01	6.968553e-01	7.850195e-01	7.943615e-01
REPS2	2.256383e-01	2.480935e-01	1.141897e+00	4.655989e-01	1.426261e+00	8.686019e-01	8.088725e-01
RER1	7.772962e-01	7.876885e-01	9.893320e-01	9.549803e-01	1.187398e+00	9.529336e-01	1.286548e+00
RERE	1.001940e+00	1.000786e+00	9.382544e-01	8.685772e-01	1.004856e+00	1.225463e+00	7.319032e-01
RERG	1.833616e+00	1.378943e+00	6.977328e-01	1.146373e+00	4.535486e-01	1.576419e+00	0
RERGL	3.733245e+00	1.850227e+00	1.569133e+00	0	1.821516e-01	1.755818e+00	0
RESP18	1.759421e-01	0	0	0	0	0	4.105954e-02
REST	0	6.025763e-01	2.124127e-01	6.248581e-01	3.295558e-01	4.261259e-01	0
RET	3.207539e+00	1.404938e+00	9.999827e-01	3.083045e-01	9.011419e-03	1.907843e+00	0
RETN	0	1.016712e+00	1.156092e+00	1.003829e+00	2.722997e-01	0	9.601786e-01
RETNLB	0	0	8.426318e-05	0	2.511634e-01	9.026096e-02	0
RETSAT	5.661223e-01	5.612725e-01	8.526684e-01	8.272188e-01	1.403041e+00	9.522480e-01	9.652068e-01
REV1	8.089545e-01	1.039702e+00	4.266202e-01	6.550214e-01	8.344785e-01	8.928549e-01	8.211634e-01
REV3L	1.319677e+00	1.344762e+00	8.065218e-01	8.988683e-01	3.118937e-01	1.461129e+00	0
REXO1	6.132335e-01	1.113935e+00	6.130077e-01	5.066968e-01	1.094510e+00	8.923438e-01	1.100128e+00
REXO1L1	0	0	0	0	0	0	0
REXO2	6.462077e-01	4.824251e-01	9.040541e-01	9.418661e-01	6.983028e-01	9.148181e-01	1.274338e+00
REXO4	7.359373e-01	1.057644e+00	9.205349e-01	5.691537e-01	8.090554e-01	6.779272e-01	1.125411e+00
RFC1	7.151361e-01	9.655268e-01	1.182215e+00	8.682921e-01	5.499323e-01	7.016555e-01	8.438706e-01
RFC2	3.464718e-01	8.164677e-01	7.022701e-01	6.683363e-01	6.135281e-01	5.077378e-01	1.377552e+00
RFC3	6.606004e-01	7.367519e-01	6.163139e-01	4.254784e-01	4.717315e-01	4.653681e-01	1.071464e+00
RFC4	0	5.054077e-01	3.839860e-01	4.097044e-01	5.562252e-01	3.627651e-01	1.332878e+00
RFC5	0	5.873975e-01	6.006775e-01	3.024493e-01	5.922794e-01	4.194693e-01	1.002471e+00
RFESD	8.010749e-01	8.780512e-01	8.433568e-01	4.614474e-01	5.267222e-02	4.053111e-01	2.414739e-01
RFFL	4.701442e-01	8.600423e-01	5.913913e-01	5.241371e-01	1.094032e+00	9.101856e-01	7.667004e-01
RFK	1.291143e+00	5.817018e-01	7.231152e-01	6.509110e-01	9.575347e-01	1.195135e+00	4.808733e-01
RFNG	6.425712e-01	7.860894e-01	8.071924e-01	8.965846e-01	9.156767e-01	8.541831e-01	1.187258e+00
RFPL1	6.349372e-01	4.695783e-01	3.945353e-02	2.019019e-01	0	0	4.876592e-03
RFPL1S	2.474955e+00	9.372283e-01	8.988550e-02	8.124684e-01	0	6.105010e-01	0
RFPL2	1.998144e+00	8.711281e-01	0	3.129681e-01	0	2.497914e-01	0
RFPL3	0	1.762691e-01	0	0	1.353360e-01	9.132785e-02	7.655259e-02
RFPL3S	3.541566e-01	1.460579e+00	0	0	3.554376e-01	1.598937e-01	6.324198e-02
RFPL4A	5.033051e-01	1.554135e+00	5.509297e-01	0	0	2.268662e-01	0
RFPL4B	7.866513e-01	7.885755e-01	1.476686e-01	0	0	4.811962e-01	0
RFT1	7.436808e-01	7.793423e-01	1.110867e+00	7.299370e-01	6.904035e-01	6.059876e-01	1.050167e+00
RFTN1	1.047016e+00	2.253460e+00	7.214987e-01	1.849114e+00	7.522411e-01	1.165307e+00	3.108378e-01
RFTN2	1.495118e+00	1.084641e+00	9.107908e-01	1.532560e+00	8.109725e-02	1.247057e+00	0
RFWD2	7.889307e-01	6.492696e-01	7.582107e-01	6.408567e-01	1.020239e+00	8.350747e-01	8.624146e-01
RFWD3	2.982640e-01	9.767467e-01	8.593182e-01	5.945129e-01	6.359831e-01	5.345613e-01	9.953794e-01
RFX1	1.028284e+00	9.699879e-01	4.565538e-01	5.144873e-01	9.194570e-01	8.834730e-01	8.232986e-01
RFX2	9.461908e-01	1.123880e+00	8.501461e-02	4.443412e-01	5.563651e-01	1.268379e+00	6.457496e-01
RFX3	1.921093e-02	8.941484e-01	0	3.110521e-01	1.272376e-01	1.061170e-01	1.209837e-01
RFX4	6.182542e-01	1.651560e-01	3.786539e-01	0	1.215043e-01	1.011644e-01	0
RFX5	7.581886e-01	1.424584e+00	5.469832e-01	5.304535e-01	8.790833e-01	8.579560e-01	7.648688e-01
RFX6	1.133325e+01	3.540663e-01	3.770996e-02	6.873439e-03	0	5.497026e-01	0
RFX7	6.382087e-01	1.161069e+00	6.726109e-01	6.828063e-01	6.576858e-01	6.671674e-01	5.855814e-01
RFX8	0	0	0	1.402498e+00	0	0	1.380553e+00
RFXANK	8.592727e-01	8.508375e-01	8.503738e-01	7.580255e-01	1.043696e+00	6.869694e-01	1.335973e+00
RFXAP	1.198581e+00	1.168803e+00	6.259779e-01	4.092092e-01	3.383591e-01	1.033744e+00	1.534673e-01
RG9MTD1	8.004165e-01	9.682523e-01	8.946417e-01	6.527684e-01	7.143787e-01	8.224393e-01	9.443807e-01
RG9MTD2	2.621480e-01	3.577229e-01	7.755045e-01	5.071675e-01	4.965159e-01	4.463381e-01	3.651242e-01
RG9MTD3	6.591501e-01	1.035539e+00	4.107046e-01	2.528041e-01	6.794246e-01	8.695848e-01	3.619120e-01
RGAG1	1.221026e+00	4.678436e-01	5.348779e-01	1.114309e-01	0	4.975952e-01	0
RGAG4	3.999083e+00	1.247577e+00	2.141382e-01	1.125943e+00	3.509101e-01	1.558196e+00	0
RGL1	1.949862e+00	1.775515e+00	6.476644e-01	1.165492e+00	3.608859e-01	1.483944e+00	0
RGL2	7.355314e-01	1.198051e+00	5.601436e-01	8.381134e-01	8.476317e-01	9.249001e-01	9.987320e-01
RGL3	1.402515e+00	0	7.091641e-01	3.682916e-01	1.065981e+00	3.293865e-01	7.950632e-01
RGL4	7.504508e-01	3.664370e+00	5.946445e-01	2.951012e-01	2.417644e-01	1.058783e+00	0
RGMA	6.788217e-01	8.222765e-01	2.232134e+00	8.292062e-01	2.181643e-01	2.973567e+00	1.410143e-01
RGMB	9.561134e-01	7.981879e-01	9.689452e-01	8.080920e-01	5.425335e-01	1.421692e+00	4.113766e-01
RGN	3.400276e+00	4.479994e-01	3.747422e+00	5.030432e-02	3.096937e-01	1.254841e+00	1.343478e-01
RGNEF	5.209538e-01	1.837602e-01	1.135832e+00	4.114502e-01	8.961285e-01	6.169540e-01	1.060916e+00
RGP1	2.131029e-02	1.487083e-01	2.198740e-01	2.586954e-01	2.747646e-01	8.139000e-01	4.921951e-01
RGPD1	0	1.670292e+00	6.072156e-01	7.984360e-01	5.278472e-01	7.252216e-01	4.510558e-01
RGPD3	3.368852e-01	8.616900e-01	2.260142e-01	6.329000e-01	4.156581e-01	6.757930e-01	2.792069e-01
RGPD4	4.581687e-01	7.756598e-01	2.482535e-01	4.115973e-01	6.375319e-01	6.033305e-01	4.797564e-01
RGPD5	0	5.682257e-01	0	2.464705e-01	1.423206e-01	5.938935e-01	0
RGPD6	7.967308e-01	1.148015e+00	3.183841e-01	6.465984e-01	6.376493e-01	8.574635e-01	5.872288e-01
RGPD8	0	1.552000e-01	3.010841e-01	6.760392e-02	0	0	3.334152e-01
RGR	9.763288e-02	1.358982e-02	9.344478e-02	0	0	2.494175e-03	0
RGS1	1.660656e+00	2.296772e+00	1.837785e-01	1.487214e+00	7.899819e-01	1.258463e+00	2.841810e-01
RGS10	4.905831e-01	1.738740e+00	6.444799e-01	9.192434e-01	7.448779e-01	8.119962e-01	1.131531e+00
RGS11	3.820035e+00	5.311244e-01	5.781346e-01	5.456421e-01	7.472854e-01	1.480322e+00	2.573830e-01
RGS12	7.935562e-01	6.399830e-01	3.518743e-01	5.883305e-01	1.156065e+00	7.349264e-01	1.238701e+00
RGS13	1.259027e+00	3.671275e+00	8.984926e-01	0	8.128887e-01	7.973734e-01	0
RGS14	1.008222e-01	9.667260e-01	1.876408e-01	4.182076e-01	9.588617e-01	5.314548e-01	1.078243e+00
RGS16	1.684762e+00	9.258551e-01	2.922789e-01	2.613173e+00	5.570967e-01	7.968119e-01	2.790899e-01
RGS17	1.954220e+00	0	0	6.176523e-01	0	4.192436e-01	1.171154e-02
RGS18	1.896466e+00	2.243027e+00	8.176672e-01	3.874893e-01	0	1.029932e+00	0
RGS19	8.091854e-01	2.016987e+00	6.924061e-01	7.464474e-01	7.227721e-01	6.093149e-01	1.101180e+00
RGS2	1.135562e+00	1.217157e+00	1.183087e+00	1.298228e+00	6.788144e-01	2.007679e+00	1.766219e-01
RGS20	3.288710e-01	0	2.461798e-01	1.194609e+00	0	0	1.572622e+00
RGS21	0	0	0	0	1.363922e-03	0	5.152889e-02
RGS22	3.830131e+00	1.391815e+00	4.883157e-02	4.426542e-01	0	1.086879e+00	0
RGS3	8.939436e-01	7.975094e-01	7.859421e-01	9.747683e-01	1.099563e+00	9.129338e-01	9.960319e-01
RGS4	3.492750e+00	8.410656e-01	5.163847e-01	2.071432e+00	0	1.411796e+00	3.084525e-01
RGS5	2.223077e+00	1.261534e+00	1.238458e+00	1.125445e+00	1.054923e+00	2.776905e+00	0
RGS6	1.309910e+00	1.660245e-01	3.080535e-01	0	1.160544e+00	1.325584e+00	1.212374e-01
RGS7	4.834381e+00	8.857890e-01	0	9.811773e-02	3.792161e-01	7.175168e-01	0
RGS7BP	1.924967e+00	1.104291e+00	0	0	1.333372e-01	7.048973e-01	0
RGS8	0	0	0	4.545702e-02	2.100177e-02	2.074320e-01	0
RGS9	4.991604e+00	1.181315e+00	0	9.332650e-02	2.895430e-01	1.655199e+00	4.469094e-01
RGS9BP	0	0	0	0	0	0	9.236905e-01
RGSL1	0	0	5.563351e-02	1.318662e-02	1.540858e-02	0	0
RHAG	4.465417e-02	1.071240e-01	1.491718e-01	0	7.457670e-02	4.553858e-01	0
RHBDD1	2.750779e-01	6.606928e-01	6.030724e-01	5.815200e-01	6.596476e-01	5.476124e-01	5.887665e-01
RHBDD2	1.093969e+00	8.145633e-01	5.608735e-01	7.755818e-01	1.152958e+00	7.234985e-01	1.410145e+00
RHBDD3	1.149828e+00	7.507655e-01	6.370323e-01	6.578992e-01	8.444588e-01	1.004464e+00	9.164042e-01
RHBDF1	2.881431e-01	1.497352e-01	4.210042e-01	8.623555e-01	1.285155e+00	6.200985e-01	1.401443e+00
RHBDF2	0	1.135931e+00	3.465625e-01	6.402364e-01	8.428845e-01	2.486668e-01	1.653922e+00
RHBDL1	5.598308e-02	0	0	2.049303e-01	1.029963e+00	2.675990e-01	1.234462e+00
RHBDL2	0	2.127316e-01	8.139852e-02	6.103495e-01	1.479005e+00	5.080559e-01	1.229044e+00
RHBDL3	1.844722e+00	1.677010e+00	8.923126e-01	2.115863e-01	0	1.313898e+00	0
RHBG	2.939199e-01	0	1.888962e+00	0	5.355032e-02	0	5.539822e-02
RHCE	1.605790e+00	3.023664e-01	1.372154e+00	8.530771e-02	0	3.723009e-01	0
RHCG	0	6.938108e-01	7.805863e-01	8.840559e-01	0	0	2.015025e+00
RHD	0	9.054649e-01	0	1.795862e-01	2.160966e-01	4.526354e-01	1.041054e-01
RHEB	8.552471e-01	4.945095e-01	6.909218e-01	7.956092e-01	8.811985e-01	8.315032e-01	1.220753e+00
RHEBL1	0	9.547080e-01	1.560050e-01	3.125746e-01	3.175225e-01	0	1.083155e+00
RHO	9.703068e-02	9.769276e-02	0	0	3.156988e-02	0	1.379080e-01
RHOA	1.063343e+00	1.231148e+00	1.180944e+00	1.392393e+00	1.248142e+00	1.103359e+00	1.429448e+00
RHOB	1.302063e+00	1.028070e+00	4.350673e-01	7.875782e-01	1.483130e+00	2.000745e+00	9.183743e-01
RHOBTB1	1.037810e+00	5.149772e-01	7.435637e-01	1.477789e+00	8.076292e-01	1.144877e+00	2.642480e-01
RHOBTB2	5.141820e-01	1.254607e+00	6.080475e-01	8.950063e-01	7.171390e-01	1.033781e+00	9.019928e-01
RHOBTB3	1.720834e+00	5.398004e-01	1.403905e+00	1.568886e+00	2.077335e-01	1.175271e+00	5.638316e-01
RHOC	7.264487e-01	8.320094e-01	6.818218e-01	1.241689e+00	1.444591e+00	9.517652e-01	1.771357e+00
RHOD	6.054652e-01	8.265927e-02	1.176215e+00	7.319993e-01	1.148756e+00	3.479672e-01	2.466924e+00
RHOF	0	7.336951e-01	2.128685e-01	2.341723e-01	1.409703e+00	2.020323e-01	2.174420e+00
RHOG	8.118050e-01	1.482362e+00	8.725469e-01	9.610292e-01	1.060897e+00	8.537148e-01	1.186677e+00
RHOH	8.777714e-01	4.738046e+00	4.604988e-01	8.723543e-01	3.376392e-01	7.488687e-01	1.870882e-01
RHOJ	1.758018e+00	1.739005e+00	8.207939e-01	1.118822e+00	2.128236e-01	1.899330e+00	0
RHOQ	9.894694e-01	1.249168e+00	6.697478e-01	1.289657e+00	5.841954e-01	1.459766e+00	4.631020e-01
RHOT1	8.378278e-01	6.999890e-01	6.823037e-01	7.650368e-01	6.391470e-01	9.000172e-01	7.266070e-01
RHOT2	4.571072e-01	9.905882e-01	4.549700e-01	5.666592e-01	1.275162e+00	8.164063e-01	1.272265e+00
RHOU	1.199485e+00	1.431316e+00	1.312094e+00	7.164889e-01	1.133939e+00	1.715728e+00	0
RHOV	0	1.116402e-01	7.316807e-01	8.095581e-01	1.260231e+00	0	1.963669e+00
RHOXF1	0	7.307828e-01	0	0	1.725627e-01	7.326141e-02	2.140301e-01
RHOXF2B	9.240292e-02	2.251034e-01	0	0	1.039273e-02	0	0
RHPN1	3.506780e-01	3.527989e-01	0	2.162328e-02	1.417983e+00	9.977982e-02	1.543273e+00
RHPN2	0	0	7.128749e-01	9.495688e-01	1.549327e+00	3.951779e-01	1.108346e+00
RIBC1	7.715232e-01	0	2.043619e-01	1.552976e-01	4.682265e-01	4.591741e-01	3.225707e-01
RIBC2	0	0	1.069057e-01	3.894530e-01	0	5.038043e-02	7.171801e-01
RIC3	3.926728e+00	2.526458e+00	1.679747e+00	0	2.792374e-01	1.708933e+00	0
RIC8A	8.612459e-01	9.199690e-01	7.934595e-01	9.966218e-01	9.168248e-01	9.042185e-01	1.188592e+00
RIC8B	1.221671e+00	8.479826e-01	7.009228e-01	4.933768e-01	6.326765e-01	1.183369e+00	2.365982e-01
RICH2	1.778533e+00	5.378785e-01	3.207478e-01	2.608608e-01	9.185899e-01	1.414281e+00	0
RICTOR	0	1.022667e+00	5.010653e-01	4.519321e-01	7.644796e-01	6.668270e-01	8.051792e-01
RIF1	0	6.344796e-01	5.311144e-01	8.268901e-01	4.738106e-01	5.710031e-01	4.476229e-01
RILP	7.092584e-01	6.092616e-01	1.128364e+00	5.213100e-01	9.981693e-01	8.255855e-01	7.011679e-01
RILPL1	9.807682e-01	6.395785e-01	3.914012e-01	1.168294e+00	4.808011e-01	1.034717e+00	6.963778e-01
RILPL2	3.229113e-01	1.658388e+00	7.518301e-01	6.598029e-01	9.089485e-01	8.089210e-01	8.419920e-01
RIMBP2	9.089481e+00	3.417834e-01	1.726212e-01	1.517925e-01	0	1.775871e+00	0
RIMBP3	1.181125e+00	1.869122e+00	8.705005e-01	8.794921e-01	0	5.405439e-01	1.348884e-01
RIMBP3C	9.558227e-01	1.361021e+00	2.337539e-01	4.264205e-01	0	2.046432e-01	0
RIMKLA	1.387461e+00	1.686477e-01	2.287184e-01	0	1.029939e+00	1.222686e+00	1.128646e-01
RIMKLB	0	9.537412e-01	2.137872e-01	9.642474e-01	4.092042e-01	9.626014e-01	8.241910e-01
RIMS1	0	0	1.490384e+00	0	0	2.100227e+00	0
RIMS2	5.772034e+00	4.490567e-01	0	0	0	4.615592e-01	0
RIMS3	1.108422e+00	4.345527e-01	1.394349e-01	3.417773e-01	4.120792e-01	1.362213e+00	6.053842e-01
RIMS4	1.934906e+00	1.378151e+00	8.868535e-01	0	5.581968e-01	1.157884e+00	2.865611e-01
RIN1	2.433810e-01	2.114935e-01	2.576160e-01	2.424926e-01	1.449564e+00	7.977432e-01	1.402812e+00
RIN2	1.527312e+00	4.441925e-01	6.346777e-01	1.513714e+00	6.510546e-01	8.743823e-01	8.288802e-01
RIN3	9.528230e-01	1.642318e+00	3.861160e-01	1.312426e+00	8.676738e-01	1.055865e+00	4.991075e-01
RING1	9.054641e-01	9.599770e-01	8.994247e-01	9.362823e-01	8.688075e-01	9.421307e-01	9.776241e-01
RINL	1.123723e+00	1.216963e+00	7.513471e-01	3.477153e-01	1.133609e+00	5.960293e-01	7.583164e-01
RINT1	5.042440e-01	1.000242e+00	6.874340e-01	5.638212e-01	7.020535e-01	7.851211e-01	7.450982e-01
RIOK1	9.999483e-01	1.183104e+00	7.156562e-01	7.268796e-01	6.129515e-01	9.660374e-01	5.404064e-01
RIOK2	7.509337e-01	9.773293e-01	8.714943e-01	6.889946e-01	7.059407e-01	8.981567e-01	6.793325e-01
RIOK3	0	6.436664e-01	7.579161e-01	8.992140e-01	1.306409e+00	5.982489e-01	1.403376e+00
RIPK1	1.010003e+00	1.233028e+00	9.415670e-01	9.179232e-01	8.507691e-01	1.119480e+00	6.622489e-01
RIPK2	0	6.252265e-01	4.713759e-01	9.080288e-01	7.194107e-01	3.590767e-01	1.066569e+00
RIPK3	2.860151e-01	7.987671e-01	5.210527e-01	5.489653e-01	1.605556e+00	7.646037e-01	9.712694e-01
RIPK4	1.319127e-01	3.190211e-01	9.248986e-01	3.738381e-01	1.132821e+00	3.158986e-01	1.774104e+00
RIPPLY1	0	0	7.191001e-02	0	2.269962e-01	2.931420e-03	0
RIPPLY2	4.428534e+00	0	0	0	0	6.116990e-02	0
RIT1	5.988143e-01	7.688157e-01	3.736556e-01	9.085404e-01	8.145143e-01	6.255298e-01	6.689610e-01
RIT2	2.120959e-02	0	5.914355e-02	0	2.987101e-02	5.074008e-02	0
RLBP1	0	0	8.894411e-02	0	0	4.816356e-02	0
RLF	6.008286e-02	8.841652e-01	6.121102e-02	8.026814e-01	7.142684e-01	7.172369e-01	6.478141e-01
RLIM	6.177637e-01	8.945305e-01	6.232359e-01	8.068029e-01	8.069832e-01	7.116771e-01	9.087789e-01
RLN1	7.417500e-01	6.566482e-01	7.238413e-02	0	0	1.038867e-01	0
RLN2	1.710649e+00	1.645247e+00	8.541897e-01	0	0	0	4.602233e-01
RLN3	0	1.869377e-01	4.563289e-02	0	0	6.266734e-03	0
RLTPR	1.440068e+00	5.162789e+00	5.200388e-01	6.108816e-02	2.519093e-01	6.835219e-01	6.529201e-01
RMI1	1.583489e-01	6.205021e-01	8.109556e-01	2.695012e-01	5.453544e-01	4.519155e-01	6.200723e-01
RMND1	7.484000e-01	8.891336e-01	7.369804e-01	6.448084e-01	6.533260e-01	7.128646e-01	8.153705e-01
RMND5A	4.504748e-01	4.706118e-01	7.049488e-01	5.027121e-01	1.077347e+00	8.109014e-01	1.072967e+00
RMND5B	7.102345e-01	7.969229e-01	6.602003e-01	4.674384e-01	1.030754e+00	8.161787e-01	8.073888e-01
RMRP	1.095223e+00	3.277667e-01	0	5.999283e-01	0	5.263601e-01	0
RMST	1.515512e+00	1.126437e-01	0	0	5.203314e-01	5.341382e-01	4.718331e-03
RNASE1	1.280009e+00	1.471490e+00	3.251378e+00	1.864612e+00	1.068725e+00	1.071637e+00	9.093844e-01
RNASE10	0	0	0	3.016694e-01	1.582305e-01	0	8.186015e-02
RNASE11	0	0	1.274536e-01	0	0	0	1.101637e-02
RNASE12	0	0	0	0	0	0	0
RNASE13	0	5.602526e-02	8.161074e-01	0	4.611612e-01	1.586378e-01	0
RNASE2	8.006668e-01	1.415282e+00	8.741067e-01	1.381936e+00	0	2.898856e-01	4.459880e-01
RNASE3	1.022016e-01	1.028468e+00	2.722177e-02	1.907159e-01	0	2.735083e-01	2.520128e-01
RNASE4	1.163859e+00	6.652136e-01	6.521521e-01	1.123340e+00	1.399333e+00	1.215290e+00	4.062253e-01
RNASE6	1.963795e+00	3.144744e+00	9.639311e-01	1.259142e+00	4.007251e-01	1.217557e+00	2.472073e-01
RNASE7	8.421267e-01	1.589410e-01	3.954977e-02	1.374158e-01	3.826065e-01	0	8.251411e-01
RNASE8	0	0	0	0	3.250239e-02	0	0
RNASE9	0	0	0	7.338670e-03	3.581693e-03	0	3.453230e-02
RNASEH1	4.800508e-01	6.238999e-01	6.769166e-01	5.145128e-01	6.324973e-01	6.211886e-01	1.002319e+00
RNASEH2A	4.197996e-01	3.836339e-01	6.949189e-01	5.592801e-01	8.049843e-01	3.169659e-01	1.553539e+00
RNASEH2B	9.536112e-01	1.250823e+00	1.081728e+00	7.386821e-01	7.006009e-01	9.579511e-01	8.783178e-01
RNASEH2C	1.086953e+00	1.185164e+00	8.189912e-01	6.690404e-01	9.563779e-01	1.065891e+00	1.053356e+00
RNASEK	1.517061e+00	1.318844e+00	9.264790e-01	1.055445e+00	9.499753e-01	1.081930e+00	1.121971e+00
RNASEL	6.844803e-01	8.277733e-01	3.324301e-01	8.947810e-01	8.340095e-01	7.098735e-01	4.498040e-01
RNASEN	5.345074e-01	9.100929e-01	7.199833e-01	7.136860e-01	8.218824e-01	7.498388e-01	9.549790e-01
RNASET2	6.511778e-01	6.082423e-01	2.067321e-01	1.245380e+00	1.236362e+00	8.216141e-01	1.007212e+00
RND1	6.158533e-01	1.294559e+00	5.029134e-01	4.809347e-01	1.274898e+00	8.790881e-01	8.789639e-02
RND2	2.568064e+00	4.662348e-01	3.452375e-01	1.305320e-01	8.701949e-02	1.366493e+00	8.007402e-02
RND3	4.716910e-01	7.882527e-01	4.099477e-01	1.021875e+00	6.765572e-01	7.669058e-01	1.302030e+00
RNF10	7.855272e-01	9.700669e-01	9.258388e-01	7.983847e-01	1.156795e+00	1.102784e+00	1.172300e+00
RNF103	8.020001e-01	4.516760e-01	6.528145e-01	7.144806e-01	1.332129e+00	1.073704e+00	7.060493e-01
RNF11	1.115396e+00	6.980417e-01	5.436269e-01	1.049694e+00	7.557029e-01	1.228065e+00	7.749797e-01
RNF111	6.806247e-01	9.696707e-01	5.431060e-01	7.817383e-01	7.276803e-01	6.607185e-01	6.265370e-01
RNF112	1.107149e+00	1.066012e+00	0	5.546035e-01	3.798784e-01	1.547565e+00	9.636528e-02
RNF113A	4.985762e-01	1.074602e+00	8.903935e-01	4.964772e-01	8.986536e-01	4.140042e-01	1.083318e+00
RNF113B	4.279043e-02	0	1.065293e-02	0	4.002579e-02	0	6.573975e-02
RNF114	6.322169e-01	1.099768e+00	8.236583e-01	7.074024e-01	9.663077e-01	6.300585e-01	1.242863e+00
RNF115	8.882010e-01	7.184423e-01	5.641000e-01	6.424665e-01	4.908091e-01	9.646848e-01	3.849887e-01
RNF121	8.445424e-01	6.788649e-01	8.124071e-01	8.403262e-01	7.399123e-01	6.367478e-01	1.070875e+00
RNF122	6.429897e-01	1.630331e+00	7.793158e-01	1.300349e+00	3.225564e-01	1.323522e+00	2.090536e-01
RNF123	7.848700e-01	7.680448e-01	6.667942e-01	6.845835e-01	8.843142e-01	8.470576e-01	1.011674e+00
RNF125	2.685998e-01	1.755941e+00	7.982805e-01	3.696985e-01	6.885270e-01	1.395999e+00	0
RNF126	8.910184e-01	7.851252e-01	7.421344e-01	3.814809e-01	1.236617e+00	6.478179e-01	1.619215e+00
RNF126P1	0	0	3.066750e-01	0	2.295322e-01	3.906385e-01	3.273547e-01
RNF128	3.656230e-01	0	5.918628e-01	8.149970e-01	1.614412e+00	1.152666e+00	3.555727e-01
