sampleID	D9.9_MODULE-381	D9.7_LEIN-OLIGODENDROCYTE-MARKERS	D15.12_KUMAMOTO-RESPONSE-TO-NUTLIN-3A-DN	D9.8_MODULE-293	D13.4_KREPPEL-CD99-TARGETS-DN	D9.5_ARYLSULFATASE-ACTIVITY	D16.3_HISTONE-DEACETYLASE-BINDING	D9.3_chrxq11	D17.10_ORGANELLAR-SMALL-RIBOSOMAL-SUBUNIT	D19.19_GUENTHER-GROWTH-SPHERICAL-VS-ADHERENT-UP	D16.14_GNF2-SPRR1B
TCGA-VV-A86M-01A-11R-A36H-07	0	3.459926e-02	1.336841e-02	8.095205e-01	1.140145e+00	0	1.694295e+00	5.197406e-01	9.760403e-01	0	0
TCGA-VW-A7QS-01A-12R-A33Z-07	8.869739e-02	0	0	8.507767e-01	7.541736e-01	6.367955e-01	1.845489e+00	2.826103e+00	9.242666e-01	0	4.189277e-01
TCGA-VW-A8FI-01A-11R-A36H-07	4.510019e-02	9.045167e-01	6.169636e-01	7.504446e-01	5.361323e-01	2.012118e+00	1.957696e+00	5.170310e-01	1.746184e-01	0	0
TCGA-W9-A837-01A-11R-A36H-07	9.195137e-01	6.012481e-01	3.653914e-02	0	1.189980e+00	9.385263e-01	1.307623e+00	1.899229e+00	4.713515e-01	0	2.160408e-01
TCGA-WH-A86K-01A-11R-A36H-07	1.036372e-01	5.389834e-01	0	3.447358e-01	5.075098e-01	9.808180e-01	1.460412e+00	4.692084e-01	4.156537e-01	0	3.038210e-01
TCGA-WY-A858-01A-11R-A36H-07	0	1.063489e+00	0	9.664539e-01	6.993867e-01	7.603492e-01	1.659261e+00	5.720632e-01	7.014501e-01	1.278585e-03	1.616375e-01
TCGA-WY-A859-01A-12R-A36H-07	1.373646e+00	7.955556e-01	1.018193e-01	2.595286e-02	1.088978e+00	6.021509e-01	1.625281e+00	9.598723e-01	5.215250e-01	0	2.133087e-01
TCGA-WY-A85A-01A-21R-A36H-07	4.959131e-01	6.578661e-01	1.154095e-01	0	1.143865e+00	7.143588e-01	1.349851e+00	8.424071e-01	3.731039e-01	0	1.108574e-01
TCGA-WY-A85B-01A-11R-A36H-07	0	6.408137e-01	9.516919e-02	5.792390e-01	1.190189e+00	0	1.448581e+00	4.747839e-01	6.651955e-01	0	1.438390e-01
TCGA-WY-A85C-01A-11R-A36H-07	2.386276e-01	3.215956e-01	4.682096e-02	6.383988e-01	9.743839e-01	1.996418e-01	1.620949e+00	1.082452e+00	4.189701e-01	0	9.833106e-02
TCGA-WY-A85D-01A-11R-A36H-07	1.556538e-02	8.026448e-01	0	3.158739e-01	5.587256e-01	1.065466e+00	1.617268e+00	3.069776e-01	4.361999e-01	0	2.145407e-01
TCGA-WY-A85E-01A-11R-A36H-07	7.805505e-01	5.114149e-01	2.488625e-01	2.698289e-01	1.468634e+00	3.263385e-01	1.482273e+00	1.126977e+00	2.916086e-01	0	1.535832e-01
