sampleID	D11.8_CHAN-INTERFERON-PRODUCING-DENDRITIC-CELL	D8.6_DOANE-BREAST-CANCER-ESR1-DN	D11.3_FARMER-BREAST-CANCER-CLUSTER-5	D11.5_NAKAYAMA-SOFT-TISSUE-TUMORS-PCA2-DN	D11.10_REACTOME-GLUCURONIDATION	D11.1_MODULE-352	D11.2_NADH-DEHYDROGENASE-COMPLEX	D9.8_SMID-BREAST-CANCER-RELAPSE-IN-LIVER-DN	D9.2_FINETTI-BREAST-CANCERS-KINOME-BLUE
TCGA-E2-A155-01A-11R-A12D-07	0	0	6.156462e-01	5.038713e-01	0	4.179343e+00	2.929088e+00	5.047147e-01	3.465106e+00
TCGA-E2-A156-01A-11R-A12D-07	0	0	7.797937e-01	8.898505e-02	0	3.756981e+00	2.975549e+00	1.157179e+00	3.048611e+00
TCGA-E2-A158-11A-22R-A12D-07	0	1.180531e+00	6.394151e-01	2.612402e+00	0	3.384951e+00	2.273267e+00	3.693901e-01	9.441373e-01
TCGA-E2-A158-01A-11R-A12D-07	1.575235e-01	1.827168e+00	6.866378e-01	1.373471e-01	0	4.155191e+00	3.274335e+00	0	5.159927e-01
TCGA-E2-A159-01A-11R-A115-07	7.413814e-01	8.789102e-01	1.309828e+00	2.059281e-01	6.392581e-01	3.958439e+00	2.743386e+00	0	3.890852e-02
TCGA-E2-A15A-06A-11R-A12D-07	4.821688e-01	0	8.787084e-01	4.110219e-01	0	3.916368e+00	3.086928e+00	1.518206e-01	2.969042e+00
TCGA-E2-A15A-01A-11R-A12D-07	4.072068e-01	0	1.262017e+00	1.020829e-01	1.121812e-02	3.914780e+00	3.107723e+00	3.506628e-01	2.671998e+00
TCGA-E2-A15C-01A-31R-A12D-07	2.242396e-01	3.497476e-01	1.294206e+00	4.569533e-01	0	3.566360e+00	2.671454e+00	0	3.598609e+00
TCGA-E2-A15D-01A-11R-A115-07	1.399902e-01	7.087889e-02	1.029502e+00	1.035559e+00	0	3.504661e+00	2.787622e+00	1.319148e-01	2.814940e+00
TCGA-E2-A15E-06A-11R-A12D-07	2.808912e-01	0	5.361636e-01	3.031158e-01	0	3.581395e+00	3.155077e+00	7.061728e-01	3.510702e+00
TCGA-E2-A15E-01A-11R-A12D-07	6.166928e-02	1.021889e+00	9.424730e-01	8.073770e-01	2.842298e-01	3.441876e+00	2.594217e+00	0	2.649486e+00
TCGA-E2-A15F-01A-11R-A115-07	3.100497e-01	4.902967e-01	9.276388e-01	6.062177e-01	0	3.679463e+00	2.759671e+00	9.323697e-01	2.838042e+00
TCGA-E2-A15G-01A-11R-A12D-07	0	0	8.366777e-01	4.299566e-01	0	3.447730e+00	2.870837e+00	1.478072e+00	2.609920e+00
TCGA-E2-A15H-01A-11R-A12D-07	1.930366e-01	4.327479e-01	1.322472e+00	1.997141e-01	2.462107e-02	3.466652e+00	3.191541e+00	8.287862e-01	2.071307e+00
TCGA-E2-A15I-11A-32R-A137-07	0	1.148672e+00	2.290894e-01	2.759538e+00	6.405390e-02	3.842902e+00	1.766716e+00	2.467158e-01	7.537770e-01
TCGA-E2-A15I-01A-21R-A137-07	2.983304e-01	4.432583e-01	9.537315e-01	6.817908e-01	0	3.812417e+00	2.172298e+00	7.921476e-01	2.246398e+00
TCGA-E2-A15J-01A-11R-A12P-07	0	0	1.073871e+00	8.783133e-02	1.674473e-02	3.617933e+00	3.349973e+00	7.971365e-01	2.133563e+00
TCGA-E2-A15K-11A-13R-A12P-07	2.770365e-01	1.577861e+00	6.608611e-01	2.098993e+00	0	2.296099e+00	3.179708e+00	3.268169e-01	1.385695e+00
TCGA-E2-A15K-06A-11R-A12P-07	0	0	4.420509e-01	8.479345e-02	0	3.524281e+00	3.178404e+00	2.069471e+00	1.837854e+00
TCGA-E2-A15K-01A-11R-A12P-07	3.830770e-01	0	1.047753e+00	3.875307e-01	0	3.281882e+00	3.115312e+00	1.290402e+00	1.882884e+00
TCGA-E2-A15L-01A-11R-A12D-07	0	1.633246e-02	1.380314e+00	4.026118e-01	0	3.757877e+00	2.702310e+00	9.389012e-01	1.892273e+00
TCGA-E2-A15M-11A-22R-A12D-07	7.511516e-02	1.427229e+00	6.732665e-01	2.099852e+00	2.234444e-02	3.315396e+00	1.960008e+00	2.850439e-01	1.763735e+00
TCGA-E2-A15M-01A-11R-A12D-07	5.699550e-01	2.345993e-01	1.012832e+00	1.174795e+00	0	3.954571e+00	1.994302e+00	1.159517e+00	1.224080e+00
TCGA-E2-A15O-01A-11R-A115-07	2.861462e-01	3.995054e-01	8.546316e-01	4.042766e-01	0	3.519130e+00	3.148729e+00	3.163214e-01	3.530185e+00
TCGA-E2-A15P-01A-11R-A115-07	1.753783e-01	5.631417e-01	9.807076e-01	7.236375e-01	0	3.653397e+00	2.531107e+00	1.244197e+00	2.186176e+00
TCGA-E2-A15R-01A-11R-A115-07	0	2.167716e-01	8.781004e-01	2.984444e-01	0	4.097181e+00	2.785042e+00	6.336260e-01	3.347752e+00
TCGA-E2-A15S-01A-11R-A115-07	1.118806e-02	2.937325e-01	6.055440e-01	4.775633e-01	0	3.958573e+00	3.126818e+00	3.614421e-01	3.683741e+00
TCGA-E2-A15T-01A-11R-A115-07	0	9.427785e-02	6.739565e-01	5.325757e-01	0	4.042096e+00	2.737324e+00	9.329564e-01	3.171795e+00
TCGA-E2-A1AZ-01A-11R-A12P-07	6.939335e-01	1.054425e+00	1.236262e+00	5.929676e-01	0	4.369704e+00	2.441080e+00	0	4.587329e-01
TCGA-E2-A1B0-01A-11R-A12P-07	4.597703e-01	5.825460e-01	1.371663e+00	4.544459e-01	8.139840e-01	4.225684e+00	2.427590e+00	0	6.705373e-02
TCGA-E2-A1B1-01A-21R-A12P-07	5.924582e-01	6.351563e-01	1.226299e+00	9.616092e-01	3.089898e-01	3.913582e+00	1.854924e+00	3.730635e-01	1.619523e+00
TCGA-E2-A1B4-01A-11R-A12P-07	0	4.701777e-01	1.060158e+00	3.797430e-01	2.268098e-02	2.789867e+00	3.466601e+00	7.582377e-01	2.725561e+00
TCGA-E2-A1B5-01A-21R-A12P-07	7.620802e-01	3.391808e-01	6.946219e-01	1.258522e+00	1.816551e-01	3.160479e+00	2.728876e+00	1.187002e+00	1.039318e+00
TCGA-E2-A1B6-01A-31R-A12P-07	1.027744e+00	1.492701e+00	6.756683e-01	5.930303e-01	0	3.111693e+00	3.582257e+00	9.634601e-02	8.900906e-01
TCGA-E2-A1BC-11A-32R-A12P-07	0	2.443083e-01	1.979534e-01	3.141209e+00	0	3.387374e+00	2.842449e+00	2.136080e-01	5.327445e-01
TCGA-E2-A1BC-01A-11R-A12P-07	0	8.557909e-02	1.051239e+00	1.301764e+00	2.068679e-01	3.713075e+00	2.252502e+00	1.362375e-01	2.144545e+00
TCGA-E2-A1BD-01A-11R-A12P-07	1.691017e-01	4.175943e-01	1.169600e+00	4.518450e-01	0	2.916668e+00	3.487817e+00	2.797608e-01	2.860738e+00
TCGA-E2-A1IE-01A-11R-A13Q-07	0	2.336200e-01	7.901569e-01	6.399041e-01	0	3.643723e+00	2.925330e+00	1.272486e+00	2.904253e+00
TCGA-E2-A1IF-01A-11R-A144-07	2.343116e-01	7.360990e-01	1.219642e+00	9.399438e-01	1.695093e-02	2.520481e+00	3.382565e+00	1.007838e+00	1.469107e+00
TCGA-E2-A1IG-11A-22R-A144-07	8.069533e-02	1.578913e+00	4.164049e-01	2.291636e+00	1.876679e-01	3.400241e+00	2.040658e+00	5.201030e-02	1.356127e+00
TCGA-E2-A1IG-01A-11R-A144-07	6.480499e-02	3.299525e-01	1.604150e+00	3.643226e-01	0	3.458342e+00	3.212383e+00	6.219410e-01	2.321508e+00
TCGA-E2-A1IH-01A-11R-A13Q-07	4.420420e-01	0	1.246532e+00	9.760855e-01	2.320872e-02	3.516555e+00	2.640819e+00	3.939303e-01	2.235223e+00
TCGA-E2-A1II-01A-11R-A144-07	1.071544e+00	9.015368e-01	7.110801e-01	3.343177e-01	0	4.317918e+00	2.949799e+00	6.072201e-03	4.282423e-01
TCGA-E2-A1IJ-01A-11R-A144-07	3.835698e-01	4.931329e-01	1.507736e+00	8.024542e-01	0	3.127314e+00	2.731983e+00	5.224463e-01	1.943106e+00
TCGA-E2-A1IK-01A-11R-A144-07	3.775211e-01	6.640365e-01	6.527991e-01	5.054790e-01	0	3.053367e+00	3.141698e+00	2.261440e+00	1.145155e+00
TCGA-E2-A1IL-01A-11R-A14D-07	5.623172e-02	3.211220e-01	9.854411e-01	1.062226e+00	0	3.519314e+00	2.550006e+00	9.485337e-01	2.018145e+00
TCGA-E2-A1IN-01A-11R-A13Q-07	0	1.264378e-01	1.707963e+00	2.081911e-01	0	3.541881e+00	3.099244e+00	4.159149e-01	2.551321e+00
TCGA-E2-A1IO-01A-11R-A144-07	2.703675e-01	5.714262e-01	1.371903e+00	8.056603e-01	0	3.604307e+00	2.499998e+00	4.200553e-02	3.012534e+00
TCGA-E2-A1IU-01A-11R-A14D-07	2.272545e-01	6.035432e-01	8.165422e-01	5.573545e-01	0	3.387351e+00	2.627051e+00	1.599463e+00	1.959512e+00
TCGA-E2-A1L6-01A-11R-A13Q-07	1.938721e-01	7.234890e-01	9.639086e-01	7.997789e-01	0	3.434430e+00	2.419933e+00	1.170876e+00	2.183204e+00
TCGA-E2-A1L7-11A-33R-A144-07	3.509904e-01	1.666998e+00	6.145616e-01	1.429627e+00	2.680834e-02	3.201683e+00	2.316596e+00	2.177363e-01	2.078619e+00
TCGA-E2-A1L7-01A-11R-A144-07	5.630671e-01	1.996499e-01	1.077700e+00	5.731642e-01	0	3.558351e+00	3.029295e+00	3.646675e-01	2.529001e+00
TCGA-E2-A1L8-01A-11R-A13Q-07	1.191954e-01	0	1.098775e+00	9.031227e-01	0	3.505893e+00	2.694797e+00	1.171208e+00	1.820920e+00
TCGA-E2-A1L9-01A-11R-A13Q-07	2.417930e-01	8.831319e-02	1.572639e+00	5.991477e-01	5.777613e-02	3.496290e+00	2.861264e+00	5.940356e-01	1.646402e+00
TCGA-E2-A1LA-01A-11R-A144-07	5.538424e-01	2.112020e-01	1.135188e+00	4.665123e-01	0	2.978213e+00	3.554681e+00	6.263541e-01	2.823857e+00
TCGA-E2-A1LB-11A-22R-A144-07	3.610421e-02	2.020333e+00	4.091857e-01	1.067298e+00	3.958477e-02	3.504340e+00	2.456051e+00	1.000458e-01	1.976622e+00
TCGA-E2-A1LB-01A-11R-A144-07	3.097600e-02	0	1.145549e+00	4.221251e-01	1.577062e+00	3.713096e+00	2.895373e+00	0	3.575075e-01
TCGA-E2-A1LE-01A-12R-A19W-07	4.356486e-01	1.500956e-01	1.310923e+00	9.561454e-01	7.598787e-01	3.124469e+00	3.287372e+00	0	5.677494e-01
TCGA-E2-A1LG-01A-21R-A14M-07	5.187084e-01	1.752837e+00	7.296448e-01	8.381740e-02	9.451749e-02	4.128829e+00	2.969638e+00	3.674817e-01	4.786013e-02
TCGA-E2-A1LH-11A-22R-A14D-07	1.726998e-01	1.792484e+00	2.276266e-01	1.285522e+00	2.165909e-01	3.287074e+00	2.326866e+00	7.990221e-02	2.226702e+00
TCGA-E2-A1LH-01A-11R-A14D-07	9.214504e-01	1.527247e+00	1.021708e+00	7.349324e-01	0	2.932277e+00	3.703520e+00	0	4.079897e-01
TCGA-E2-A1LI-01A-12R-A157-07	6.883885e-01	1.651325e+00	8.687048e-01	1.427491e-01	0	4.011990e+00	3.236115e+00	0	2.933536e-01
TCGA-E2-A1LK-01A-21R-A14D-07	2.562196e-01	1.641028e+00	9.782954e-01	0	0	3.644038e+00	3.863169e+00	0	0
TCGA-E2-A1LL-01A-11R-A144-07	2.566068e-01	1.404351e+00	1.212800e+00	5.084059e-01	2.351781e-01	3.623241e+00	3.179148e+00	0	4.711435e-01
TCGA-E2-A1LS-11A-32R-A157-07	0	6.629994e-01	3.012213e-01	2.986559e+00	0	3.915448e+00	2.156132e+00	2.922221e-01	1.926934e-01
TCGA-E2-A1LS-01A-12R-A157-07	5.502735e-02	2.232851e+00	5.471990e-01	4.721968e-01	1.138545e-01	4.008690e+00	2.816231e+00	2.553859e-01	0
TCGA-E2-A2P5-01A-11R-A19W-07	1.783792e-01	2.073824e-01	1.210932e+00	4.271636e-01	0	3.041619e+00	3.728517e+00	0	2.836631e+00
TCGA-E2-A2P6-01A-11R-A19W-07	1.724077e-01	1.530524e-01	7.731616e-01	7.477353e-01	0	2.865384e+00	3.402991e+00	1.326567e+00	2.424270e+00
TCGA-E2-A3DX-01A-21R-A213-07	4.523136e-01	4.010989e-01	1.142057e+00	1.220959e+00	6.532152e-02	3.292404e+00	2.446148e+00	1.196061e-01	2.558761e+00
TCGA-E2-A56Z-01A-12R-A29R-07	1.560833e-01	0	8.960302e-01	3.862454e-01	0	2.977668e+00	3.696725e+00	1.580092e+00	2.220081e+00
TCGA-E2-A570-01A-11R-A29R-07	6.958571e-02	2.714876e-01	1.509031e+00	5.093630e-01	0	2.862591e+00	3.509487e+00	1.593049e-01	2.720719e+00
TCGA-E2-A572-01A-13R-A31O-07	1.217819e-01	4.012955e-01	4.521614e-01	7.371325e-01	0	1.539520e+00	4.799472e+00	2.320949e+00	1.841631e+00
TCGA-E2-A573-01A-11R-A29R-07	9.234649e-01	1.642258e+00	1.019025e+00	1.931249e-01	9.600716e-03	3.407892e+00	3.571384e+00	1.579209e-01	5.406044e-02
TCGA-E2-A574-01A-11R-A29R-07	1.749180e-01	1.695451e+00	9.949368e-01	9.723079e-02	0	2.981539e+00	4.425679e+00	1.339727e-01	6.895986e-02
TCGA-E2-A576-01A-11R-A31O-07	2.385157e-01	2.691238e-01	7.017893e-01	7.458889e-01	0	2.234724e+00	4.492826e+00	3.721625e-02	3.921358e+00
TCGA-E2-A9RU-01A-11R-A41B-07	2.701829e-01	9.176683e-02	1.336510e+00	1.265716e-01	3.130052e-01	2.599569e+00	4.490789e+00	1.231966e-01	1.942310e+00
TCGA-E9-A1N3-01A-12R-A157-07	0	1.115741e-01	5.002163e-01	7.963051e-01	0	3.645305e+00	2.781889e+00	2.564384e+00	1.198092e+00
TCGA-E9-A1N4-11A-33R-A14M-07	2.134816e-01	1.811126e+00	3.438814e-01	1.105584e+00	0	3.752120e+00	1.967635e+00	4.266749e-01	1.767007e+00
TCGA-E9-A1N4-01A-11R-A14M-07	4.189951e-01	1.098530e-01	1.091199e+00	7.329739e-01	0	3.850295e+00	2.396098e+00	1.033474e+00	1.397052e+00
TCGA-E9-A1N5-11A-41R-A14D-07	1.974375e-01	1.744825e+00	7.110296e-01	1.164895e+00	0	3.628367e+00	2.320065e+00	3.994869e-02	1.835894e+00
TCGA-E9-A1N5-01A-11R-A14D-07	1.722486e-01	0	1.251497e+00	7.617671e-01	0	3.422407e+00	2.926411e+00	5.788859e-01	2.874062e+00
TCGA-E9-A1N6-11A-32R-A144-07	2.246817e-01	1.805468e+00	4.547611e-01	1.956059e+00	0	3.366815e+00	2.117838e+00	5.965702e-02	1.667032e+00
TCGA-E9-A1N6-01A-11R-A144-07	1.341967e-01	0	1.657137e+00	2.375245e-01	2.697622e-01	3.744371e+00	3.207987e+00	3.410021e-01	1.241209e+00
TCGA-E9-A1N8-01A-11R-A144-07	1.467724e-01	1.785528e+00	1.060876e+00	8.318733e-02	0	4.149640e+00	3.203378e+00	0	4.691552e-01
TCGA-E9-A1N9-11A-71R-A14D-07	7.065400e-02	1.494593e+00	3.430740e-01	1.890385e+00	6.296321e-01	3.500491e+00	1.933688e+00	0	1.433053e+00
TCGA-E9-A1N9-01A-11R-A14D-07	2.728816e-01	7.187262e-01	1.079558e+00	5.320347e-01	0	4.105832e+00	2.605331e+00	0	2.168246e+00
TCGA-E9-A1NA-11A-33R-A144-07	1.550330e-01	1.481686e+00	5.378472e-01	2.210908e+00	0	3.291271e+00	2.201447e+00	3.223570e-01	1.224535e+00
TCGA-E9-A1NA-01A-11R-A144-07	2.108100e-01	0	1.603561e+00	2.077222e-01	0	3.751846e+00	3.356971e+00	6.867243e-01	1.341616e+00
TCGA-E9-A1NC-01A-21R-A26B-07	7.214086e-01	1.783196e+00	1.337026e+00	4.557852e-01	0	2.930375e+00	3.740636e+00	1.450715e-03	2.045863e-01
TCGA-E9-A1ND-11A-43R-A144-07	3.666948e-01	1.366268e+00	6.232940e-01	2.217228e+00	8.630080e-02	2.560662e+00	2.977264e+00	1.309312e-01	1.299789e+00
TCGA-E9-A1ND-01A-11R-A144-07	1.026855e+00	1.026282e+00	1.256944e+00	1.582054e-01	3.477562e-01	3.757928e+00	3.043127e+00	1.619851e-01	0
TCGA-E9-A1NE-01A-21R-A14M-07	7.351075e-01	5.297577e-01	9.854482e-01	8.075157e-01	0	3.825714e+00	2.322751e+00	6.931696e-01	2.396486e+00
TCGA-E9-A1NF-11A-73R-A14D-07	0	0	6.122525e-01	3.048947e+00	0	3.870400e+00	2.198374e+00	3.065981e-01	2.337279e-01
TCGA-E9-A1NF-01A-11R-A14D-07	1.203765e-01	0	1.746860e+00	5.234173e-01	4.759706e-01	3.339603e+00	3.120379e+00	7.095326e-01	7.307770e-01
TCGA-E9-A1NG-11A-52R-A14M-07	9.011189e-02	1.233361e+00	6.110319e-01	2.487533e+00	0	3.471811e+00	2.015744e+00	4.617579e-01	9.790865e-01
TCGA-E9-A1NG-01A-21R-A14M-07	1.728449e-01	1.483638e-01	1.989950e+00	3.546363e-01	1.344121e-01	3.623686e+00	2.693813e+00	1.125035e+00	4.612360e-01
TCGA-E9-A1NH-01A-11R-A14D-07	1.268520e-01	2.605472e-01	1.576371e+00	5.650392e-01	0	3.384534e+00	2.784951e+00	7.917621e-01	1.635741e+00
TCGA-E9-A1NI-01A-11R-A14D-07	1.480928e-01	0	1.377936e+00	2.239484e-01	2.649214e-02	3.170954e+00	3.565489e+00	9.757957e-01	2.087100e+00
TCGA-E9-A1QZ-01A-21R-A169-07	5.299305e-01	7.002613e-01	6.189545e-01	1.408751e+00	0	3.425840e+00	2.536647e+00	9.464575e-01	2.220644e+00
TCGA-E9-A1R0-01A-22R-A16F-07	1.614535e-01	3.582170e-01	9.062367e-01	1.333041e+00	0	3.178907e+00	2.862111e+00	5.102843e-01	3.356038e+00
TCGA-E9-A1R2-01A-11R-A14D-07	3.457736e-01	4.087433e-01	1.029772e+00	7.131285e-01	0	3.580932e+00	3.070768e+00	1.998036e-01	2.983923e+00
TCGA-E9-A1R3-01A-31R-A14M-07	2.351294e-01	5.179108e-01	1.608592e+00	2.527376e-01	0	3.548276e+00	2.598200e+00	1.614530e+00	8.957123e-01
TCGA-E9-A1R4-01A-21R-A14D-07	5.259350e-01	0	1.128110e+00	4.247617e-01	0	3.606812e+00	2.879681e+00	6.973688e-01	2.406688e+00
TCGA-E9-A1R5-01A-11R-A14M-07	0	0	1.321625e+00	5.204386e-01	0	3.808360e+00	2.927245e+00	5.395791e-01	2.192779e+00
TCGA-E9-A1R6-01A-11R-A14D-07	0	0	1.185035e+00	1.098710e-01	0	3.466088e+00	3.622829e+00	5.501369e-01	3.324320e+00
TCGA-E9-A1R7-11A-42R-A14M-07	7.182980e-02	1.179422e+00	5.496456e-01	2.574458e+00	0	3.841423e+00	1.664143e+00	4.164475e-01	8.143596e-01
TCGA-E9-A1R7-01A-11R-A14M-07	0	1.012463e-01	8.180442e-01	4.368665e-01	0	4.373745e+00	2.496086e+00	1.228926e+00	1.885904e+00
TCGA-E9-A1RA-01A-11R-A14D-07	2.167741e-01	1.634188e-01	1.182519e+00	6.128189e-01	0	3.440901e+00	3.044021e+00	3.873949e-01	2.462455e+00
TCGA-E9-A1RB-11A-33R-A157-07	1.678008e-01	1.191821e+00	4.861235e-01	2.249470e+00	4.525406e-02	3.716277e+00	1.830625e+00	3.174899e-01	1.377034e+00
TCGA-E9-A1RB-01A-11R-A157-07	2.838149e-01	3.535076e-01	1.236276e+00	1.951615e-01	0	3.837701e+00	3.111867e+00	7.713112e-01	1.482424e+00
TCGA-E9-A1RC-11A-33R-A157-07	0	1.352225e-02	4.391511e-01	3.140511e+00	0	3.884086e+00	2.259074e+00	4.947408e-01	1.359006e-01
TCGA-E9-A1RC-01A-11R-A157-07	0	9.236323e-02	1.275573e+00	1.999387e-01	0	3.926486e+00	3.002816e+00	8.496810e-01	2.024463e+00
TCGA-E9-A1RD-11A-33R-A157-07	7.234183e-02	1.162439e+00	5.442508e-01	2.495338e+00	0	3.522584e+00	1.949357e+00	6.610929e-01	8.431318e-01
TCGA-E9-A1RD-01A-11R-A157-07	7.872585e-02	0	1.127884e+00	2.233145e-01	0	3.722277e+00	2.570202e+00	1.919337e+00	1.548468e+00
TCGA-E9-A1RE-01A-11R-A157-07	0	0	7.414677e-01	6.338730e-01	0	4.029184e+00	3.033956e+00	0	3.895805e+00
TCGA-E9-A1RF-11A-32R-A157-07	0	0	3.654368e-01	3.162020e+00	0	4.241818e+00	1.812649e+00	3.829111e-01	1.071202e-01
TCGA-E9-A1RF-01A-11R-A157-07	3.815577e-01	0	1.409385e+00	3.947857e-01	0	3.523881e+00	3.217017e+00	6.549630e-01	1.971426e+00
TCGA-E9-A1RG-01A-11R-A14D-07	2.837403e-01	8.915163e-02	1.223464e+00	3.256613e-01	0	2.467584e+00	4.467730e+00	6.508064e-01	2.515391e+00
TCGA-E9-A1RH-11A-34R-A169-07	2.171705e-02	1.090321e+00	4.762369e-01	2.654390e+00	8.138505e-02	3.606243e+00	2.019759e+00	3.217832e-01	8.202089e-01
TCGA-E9-A1RH-01A-21R-A169-07	2.873603e-01	2.640549e-01	1.478184e+00	1.982485e-01	8.743496e-01	4.325019e+00	2.632691e+00	0	4.765515e-02
TCGA-E9-A1RI-11A-41R-A169-07	0	5.769943e-01	3.620718e-01	2.928469e+00	1.045987e-01	4.122507e+00	1.699452e+00	3.414757e-01	4.795497e-01
TCGA-E9-A1RI-01A-11R-A169-07	1.456930e-01	2.123413e-01	1.543656e+00	4.755916e-01	0	3.813847e+00	2.482896e+00	5.080595e-01	2.696810e+00
TCGA-E9-A226-01A-21R-A157-07	4.782479e-02	6.867660e-02	1.664976e+00	1.425195e-01	4.304848e-02	4.334073e+00	2.197463e+00	4.686972e-01	1.668384e+00
TCGA-E9-A227-01A-11R-A157-07	2.891734e-01	1.823823e-01	1.023697e+00	8.576205e-01	3.358887e-02	3.268978e+00	2.829266e+00	1.424757e+00	1.540063e+00
TCGA-E9-A228-01A-31R-A157-07	0	0	8.851466e-01	3.731434e-01	0	4.104076e+00	3.093452e+00	7.334156e-01	2.710985e+00
TCGA-E9-A229-01A-31R-A157-07	3.363414e-01	1.821947e-01	1.578698e+00	3.895843e-01	0	3.700524e+00	2.624542e+00	8.622739e-01	2.029262e+00
TCGA-E9-A22A-01A-11R-A157-07	5.005256e-01	0	1.699553e+00	4.024934e-01	4.775221e-03	3.449687e+00	3.276178e+00	3.985789e-01	1.618452e+00
TCGA-E9-A22B-01A-11R-A157-07	2.422559e-01	2.299750e-01	1.207404e+00	8.064900e-01	0	3.443215e+00	3.153512e+00	8.968772e-01	2.067258e+00
TCGA-E9-A22D-01A-11R-A157-07	7.183572e-01	0	9.752155e-01	1.520557e-01	5.155654e-02	3.421652e+00	3.206764e+00	1.346735e+00	2.018632e+00
TCGA-E9-A22E-01A-11R-A157-07	2.258049e-01	0	1.779996e+00	5.610423e-01	5.435508e-02	3.299021e+00	3.084763e+00	1.208248e+00	7.929290e-01
TCGA-E9-A22G-01A-11R-A157-07	4.904017e-01	1.625136e+00	8.009818e-01	5.250579e-02	0	4.162750e+00	3.352002e+00	0	9.396987e-02
TCGA-E9-A22H-01A-11R-A157-07	2.949382e-01	0	8.411463e-01	1.866582e-01	0	3.989492e+00	2.466138e+00	1.851734e+00	1.944034e+00
TCGA-E9-A243-01A-21R-A169-07	1.071178e+00	7.055755e-01	1.057869e+00	5.090844e-01	2.679882e-01	4.330672e+00	2.136648e+00	4.592618e-01	0
TCGA-E9-A244-01A-11R-A169-07	2.323702e-01	1.766654e+00	1.103425e+00	4.540351e-01	0	3.964428e+00	3.119793e+00	0	1.301762e-01
TCGA-E9-A245-01A-22R-A16F-07	0	4.100550e-01	9.466141e-01	5.836064e-01	0	3.219711e+00	3.157259e+00	2.378974e+00	1.429079e+00
TCGA-E9-A247-01A-11R-A169-07	1.562330e-01	5.770329e-01	9.985418e-01	4.296497e-01	0	3.449168e+00	3.361337e+00	1.649779e-01	3.256991e+00
TCGA-E9-A248-01A-11R-A169-07	8.819269e-01	4.927636e-01	1.025307e+00	2.885988e-01	4.567884e-01	4.357723e+00	2.354181e+00	7.905981e-02	8.082148e-01
TCGA-E9-A249-01A-11R-A169-07	1.819830e-01	0	9.691219e-01	1.831493e-01	0	3.670537e+00	3.178739e+00	5.921094e-01	2.662076e+00
TCGA-E9-A24A-01A-11R-A169-07	1.176193e-01	0	1.397990e+00	1.803099e-01	0	4.010305e+00	2.350047e+00	2.051457e+00	8.814932e-01
TCGA-E9-A295-01A-11R-A16F-07	1.959810e-01	5.534829e-01	1.146305e+00	8.371100e-01	0	3.158916e+00	3.210943e+00	5.551456e-01	2.694569e+00
TCGA-E9-A2JS-01A-11R-A180-07	2.086201e-01	6.631438e-03	1.201533e+00	2.469463e-01	7.078201e-02	3.674927e+00	3.342529e+00	1.983327e-01	2.898771e+00
TCGA-E9-A2JT-01A-22R-A18M-07	8.433410e-01	6.889529e-02	6.158730e-01	1.442861e+00	0	3.490696e+00	2.454342e+00	0	2.436718e+00
TCGA-E9-A3HO-01A-11R-A213-07	4.460851e-01	3.432567e-01	6.730718e-01	7.471992e-01	0	2.892406e+00	3.621641e+00	6.043031e-01	2.684172e+00
TCGA-E9-A3Q9-01A-11R-A21T-07	8.317378e-02	0	4.284254e-01	1.442066e+00	0	3.150735e+00	2.907243e+00	2.107507e+00	1.177325e+00
TCGA-E9-A3QA-01A-61R-A22K-07	1.098959e+00	1.301395e+00	1.019530e+00	3.494090e-01	0	3.455569e+00	3.420794e+00	0	5.615533e-01
TCGA-E9-A3X8-01A-31R-A22U-07	4.474671e-01	6.379563e-01	1.076470e+00	1.090994e+00	0	1.511112e+00	4.441353e+00	3.704844e-01	2.407167e+00
TCGA-E9-A54X-01A-11R-A266-07	0	2.876745e-01	5.307400e-01	0	9.023299e-02	3.232894e+00	3.767104e+00	1.838516e+00	1.878130e+00
TCGA-E9-A54Y-01A-11R-A466-07	1.856348e-01	0	4.251832e-01	9.771272e-03	0	2.198979e+00	5.089632e+00	6.464758e-01	3.541439e+00
TCGA-E9-A5FK-01A-11R-A27Q-07	7.684265e-01	4.683285e-01	7.843817e-01	1.156310e+00	0	2.113989e+00	3.771944e+00	4.673318e-01	2.594266e+00
TCGA-E9-A5FL-01A-11R-A27Q-07	4.510817e-01	9.226662e-01	1.154726e+00	1.146903e+00	2.126333e-01	2.572563e+00	4.096783e+00	2.079885e-01	5.138004e-01
TCGA-E9-A5UO-01A-11R-A28M-07	0	0	3.479885e-01	1.829185e-01	0	3.510602e+00	3.620659e+00	2.414706e+00	1.539494e+00
TCGA-E9-A5UP-01A-11R-A28M-07	2.025637e-01	0	5.421514e-01	0	1.126232e-01	3.128832e+00	4.020530e+00	6.850452e-01	2.864620e+00
TCGA-E9-A6HE-01A-11R-A31O-07	3.176716e-01	2.642356e-01	1.121336e+00	8.984420e-01	0	2.186371e+00	4.254349e+00	1.775230e-01	2.815998e+00
TCGA-EW-A1IW-01A-11R-A13Q-07	3.189145e-01	6.118948e-01	1.092784e+00	8.868276e-01	5.522940e-02	3.607524e+00	2.625041e+00	1.859614e-01	2.423908e+00
TCGA-EW-A1IX-01A-12R-A144-07	4.875476e-02	2.292662e-01	1.376210e+00	8.787627e-01	0	3.398069e+00	2.608702e+00	6.248512e-01	2.760468e+00
