sampleID	D20.18_BRCA-Her2+	D29.14_Nonspecific	D28.6_UCEC	D29.25_Nonspecific	D28.23_TGCT	D28.16_Nonspecific	D29.10_PRAD	D29.22_SKCM	D28.19_LIHC	D29.27_LUAD	D28.11_BRCA-Chr8qAmp	D29.26_STAD+ESCA(Digestive)	D29.13_GBM+LGG	D27.13_BRCA-Luminal	D29.24_BLCA	D29.9_PCPG	D14.8_KIRC+KIRP(Pan-Kidney)	D21.5_COAD+STAD+ESCA(Pan-GI)	D27.24_BRCA-Basal	D21.12_THCA	D16.12_Pan-Squamous	D28.15_ACC	D29.18_NA	D29.1_NA	D20.2_NA
COAD_8E38B9F2_90FA_4DA8_A332_7F8B75AD6C4A_X023_S08_L088_B1_T2_P058	8.823582e-02	2.526815e-01	3.891996e-01	1.824351e-01	1.690389e-01	8.213063e-01	2.792551e-01	9.298296e-02	1.143835e-01	0	2.297581e-01	0	0	0	0	8.424291e-01	3.211945e-01	2.019281e+00	0	0	8.653476e-02	0	0	6.139657e+00	5.534680e+00
COAD_A5B3C573_AAC8_4775_AE3F_AE7D3BE2CC80_X017_S08_L015_B1_T1_P038	2.193603e-02	1.590927e-01	0	2.318548e-02	7.477491e-01	0	0	0	0	3.218543e-02	5.428877e-02	4.270461e-01	0	0	0	0	0	2.835564e+00	0	0	2.188445e-01	1.761833e-01	0	7.565664e+00	3.656413e+00
COAD_A5B3C573_AAC8_4775_AE3F_AE7D3BE2CC80_X017_S08_L016_B1_T2_P041	2.086449e-02	1.373354e-01	0	3.416027e-02	7.208183e-01	0	0	0	0	7.217146e-03	5.943339e-02	4.461282e-01	0	0	0	0	0	2.872641e+00	0	0	2.435442e-01	2.077387e-01	0	7.692828e+00	3.728857e+00
COAD_AEB99386_152C_4B0C_AC65_6B222FCE2412_X002_S04_L007_B1_T1_P005	0	6.049156e-01	8.018808e-01	6.565180e-01	0	4.566020e-01	0	4.740525e-02	0	0	8.973766e-01	0	0	0	0	1.282256e+00	0	4.512320e+00	3.677072e-02	0	2.945913e-01	5.598578e-02	4.631973e-01	3.954321e+00	3.137795e+00
COAD_AEB99386_152C_4B0C_AC65_6B222FCE2412_X002_S04_L008_B1_T2_P005	0	5.938932e-01	7.801505e-01	6.637707e-01	0	4.832882e-01	0	3.886411e-02	3.041499e-03	0	9.166701e-01	0	0	0	0	1.305682e+00	0	4.448332e+00	3.915268e-02	0	3.093681e-01	6.030331e-02	4.499854e-01	4.041352e+00	3.181170e+00
COAD_B5AE6F25_E2EA_412F_AC4C_E11EA47FC490_X007_S03_L060_B1_T1_PMRG	3.293831e-02	1.462573e+00	3.024505e-01	2.063877e-01	0	5.570551e-01	0	9.144778e-02	0	0	1.249475e-01	3.641297e-01	0	0	0	1.064421e+00	2.152937e-01	4.910056e+00	0	0	0	1.538748e-01	1.015514e+00	5.836113e+00	3.265586e+00
COAD_B5AE6F25_E2EA_412F_AC4C_E11EA47FC490_X007_S03_L061_B1_T2_P010	3.814832e-02	1.459879e+00	2.396497e-01	1.266791e-01	0	5.502564e-01	0	1.284353e-01	0	0	8.104247e-02	3.057312e-01	0	0	0	1.055273e+00	1.324847e-01	5.293402e+00	0	0	0	1.224755e-01	1.022993e+00	4.696860e+00	2.467935e+00
COAD_BA3E7A65_30AB_4ED9_BF52_ED8138164EB9_X007_S08_L069_B1_T1_P010	1.002075e-02	3.707491e-01	9.595393e-01	2.977565e-01	6.615734e-02	0	4.448677e-01	0	0	0	1.420273e-01	0	0	0	0	8.891558e-01	0	4.299028e+00	0	2.029825e-02	0	0	0	5.239871e+00	5.594333e+00
COAD_BA3E7A65_30AB_4ED9_BF52_ED8138164EB9_X007_S08_L070_B1_T2_PMRG	1.221021e-02	3.268548e-01	9.697424e-01	2.847984e-01	3.249685e-02	0	4.567315e-01	3.217972e-03	0	0	1.358796e-01	0	0	0	0	8.115691e-01	0	4.514240e+00	0	1.696305e-01	0	0	0	4.556297e+00	5.183434e+00
COAD_BC05CF64_A1D1_4B97_912E_5B98183DBC8C_X016_S03_L051_B1_T1_P032	2.727088e-01	1.271963e+00	2.166192e-01	0	0	0	4.371258e-01	0	0	0	8.305203e-01	0	0	0	0	1.406683e-01	0	4.611052e+00	0	0	0	0	2.271988e-01	6.273546e+00	3.594587e+00
COAD_BC05CF64_A1D1_4B97_912E_5B98183DBC8C_X016_S03_L052_B1_T2_P036	2.742220e-01	1.319815e+00	2.036708e-01	0	0	0	5.953958e-01	0	0	0	9.283944e-01	0	0	0	3.150050e-02	0	0	4.452996e+00	0	0	0	0	3.160725e-01	6.255856e+00	3.354657e+00
COAD_C4C5A550_D6B2_4D3F_9AC6_6670C4536911_X018_S04_L030_B1_T1_P040	1.279523e-01	2.416842e-01	1.176428e+00	8.012139e-02	2.589075e-01	0	3.954648e-01	3.750452e-01	0	0	0	0	0	6.387127e-02	0	1.453980e-01	0	2.359768e+00	4.225454e-01	0	0	0	0	6.225247e+00	3.979675e+00
COAD_C4C5A550_D6B2_4D3F_9AC6_6670C4536911_X018_S04_L031_B1_T2_P043	1.229990e-01	2.256275e-01	1.221555e+00	7.093665e-02	2.378901e-01	0	4.259218e-01	3.725314e-01	0	0	0	0	0	5.824831e-02	0	1.381387e-01	0	2.395503e+00	4.204699e-01	0	0	0	0	6.070700e+00	3.948114e+00
COAD_CC735B5F_BE7A_4206_BB75_48A9C82CB8D3_X013_S08_L063_B1_T1_P023	0	0	9.985354e-01	0	0	1.509580e-01	0	6.243378e-02	0	0	0	0	0	0	0	1.523853e+00	0	5.188389e+00	1.031896e-01	8.141047e-02	0	2.832703e-01	5.408827e-01	3.552105e+00	3.677866e+00
COAD_CC735B5F_BE7A_4206_BB75_48A9C82CB8D3_X013_S08_L064_B1_T2_P028	0	0	1.009419e+00	0	0	1.500092e-01	0	7.912099e-02	0	0	0	0	0	0	0	1.404437e+00	0	5.240181e+00	1.209677e-01	9.227418e-02	0	2.603683e-01	5.338887e-01	3.187993e+00	3.445369e+00
COAD_D0F82B03_939F_4445_AC8E_64C964402761_X007_S04_L062_B1_T1_PMRG	1.877975e-01	1.640870e+00	3.441340e-01	2.135588e-01	0	0	7.378088e-04	0	0	0	1.802210e+00	0	0	0	0	1.174682e-01	0	4.853630e+00	0	0	0	0	3.586608e-01	4.491736e+00	3.076341e+00
COAD_D0F82B03_939F_4445_AC8E_64C964402761_X007_S04_L063_B1_T2_P031	1.716302e-01	1.688827e+00	3.380332e-01	2.451678e-01	0	0	3.935151e-03	0	0	0	1.791536e+00	0	0	0	0	2.965744e-01	0	4.682377e+00	0	0	0	0	4.193445e-01	4.723076e+00	3.309136e+00
COAD_DC7564C4_1BB1_4FC9_B8BB_B557E69E35CC_X013_S11_L068_B1_T1_P030	0	3.201010e-01	2.396226e-01	1.363685e-01	6.804051e-01	0	0	1.503552e-01	2.079555e-03	0	2.475075e+00	0	0	0	2.257297e-01	1.146607e+00	0	3.955952e+00	0	1.349490e-01	1.418447e-01	5.516406e-02	0	4.191877e+00	3.177471e+00
COAD_DC7564C4_1BB1_4FC9_B8BB_B557E69E35CC_X013_S11_L069_B1_T2_P027	0	3.575517e-01	2.061470e-01	1.097319e-01	7.109158e-01	0	0	1.812038e-01	0	0	2.460093e+00	0	0	0	1.642012e-01	1.070026e+00	0	4.036649e+00	0	1.914959e-01	1.411916e-01	4.197511e-02	0	3.939510e+00	3.016176e+00
COAD_E51C5352_B7B3_4ADD_9762_EFF31721773F_X016_S05_L055_B1_T1_P038	0	3.398709e-01	4.089872e-01	6.168762e-02	0	8.198406e-01	0	2.818752e-01	0	0	8.032875e-01	3.691572e-01	0	0	0	9.065197e-01	0	4.397807e+00	0	0	0	3.298412e-02	9.570339e-01	5.380862e+00	3.306625e+00
COAD_E51C5352_B7B3_4ADD_9762_EFF31721773F_X016_S05_L056_B1_T2_P036	0	2.530947e-01	4.123202e-01	1.794199e-02	0	8.537481e-01	0	2.506675e-01	0	0	8.418155e-01	3.082393e-01	0	0	0	7.912598e-01	0	4.468822e+00	0	0	0	5.009659e-02	9.198642e-01	4.999628e+00	3.175667e+00
COAD_E909BFFC_69FE_4F53_AB5E_5E99EEFDAE02_X012_S10_L043_B1_T1_PMRG	2.739696e-01	7.637378e-01	2.647326e-01	1.076810e-01	0	5.726498e-01	0	1.795960e-01	0	0	0	0	0	0	0	4.103307e-01	2.257198e-01	4.658332e+00	0	0	0	0	4.427134e-01	5.907005e+00	4.348451e+00
COAD_E909BFFC_69FE_4F53_AB5E_5E99EEFDAE02_X012_S10_L044_B1_T2_P024	2.791227e-01	7.508046e-01	2.475666e-01	8.101163e-02	0	5.609976e-01	0	2.281802e-01	0	0	0	0	0	0	0	3.835821e-01	2.064687e-01	4.676007e+00	0	0	0	0	4.309311e-01	5.545090e+00	4.223978e+00
COAD_EAA1986E_7F10_47A6_BF27_02BAAF0E7A58_X011_S11_L021_B1_T1_P025	1.332385e-01	8.262537e-01	6.681624e-02	0	2.334817e-01	8.187425e-01	1.478844e-01	3.673278e-01	0	0	3.177933e-01	0	0	0	0	1.228772e+00	4.619165e-01	2.759960e+00	0	3.171702e-02	0	2.297517e-01	5.896396e-01	6.088096e+00	3.147482e+00
COAD_EAA1986E_7F10_47A6_BF27_02BAAF0E7A58_X011_S11_L022_B1_T2_P026	1.634880e-01	7.845466e-01	6.716631e-02	0	2.644499e-01	8.523599e-01	1.247138e-01	3.509097e-01	0	0	3.166214e-01	0	0	0	0	1.202907e+00	4.713308e-01	2.834823e+00	0	1.147528e-01	0	2.189596e-01	5.410599e-01	6.059296e+00	3.199482e+00
COAD_ED8C6999_09C5_4B1C_916B_0E479EB39F6D_X009_S08_L039_B1_T1_P020	8.116394e-02	2.355987e-01	1.078073e-01	0	0	2.635523e-01	6.260385e-01	5.655420e-02	0	0	1.871865e-01	0	0	0	4.353774e-01	1.990848e-02	0	4.359491e+00	0	9.534968e-02	0	0	0	6.291168e+00	3.646053e+00
COAD_ED8C6999_09C5_4B1C_916B_0E479EB39F6D_X009_S08_L040_B1_T2_P017	5.816662e-02	2.710233e-01	8.830134e-02	0	0	2.284374e-01	6.044103e-01	1.064629e-01	0	0	1.551284e-01	0	0	0	3.844508e-01	8.759121e-02	0	4.367489e+00	0	1.230291e-01	0	0	0	6.456067e+00	3.653269e+00
COAD_FB8215D6_C4F6_45D9_965E_A6992E9EAEB7_X021_S12_L046_B1_T1_P049	0	1.176667e-02	2.223069e-01	0	8.349936e-03	0	8.681584e-01	0	0	0	0	0	0	0	4.168275e-01	1.639690e-02	0	3.430675e+00	0	1.007970e-01	0	0	0	7.593750e+00	4.012023e+00
COAD_FB8215D6_C4F6_45D9_965E_A6992E9EAEB7_X021_S12_L047_B1_T2_P048	0	1.765928e-02	2.048557e-01	0	0	0	9.412320e-01	0	0	0	1.071336e-02	0	0	0	4.214848e-01	4.473719e-02	0	3.404170e+00	0	2.135832e-02	0	0	0	7.668689e+00	3.979037e+00
ESCA_1E6AC686_96C2_46C4_A451_12D30114DD06_X012_S02_L027_B1_T1_P024	7.306944e-03	3.752401e-01	7.846921e-01	1.190646e+00	0	9.469482e-01	0	1.664103e-01	0	0	8.220058e-01	3.765099e-01	0	0	0	0	5.744319e-01	0	0	2.556673e-01	3.704566e+00	1.066674e-01	0	4.509696e+00	2.893265e+00
ESCA_1E6AC686_96C2_46C4_A451_12D30114DD06_X012_S02_L028_B1_T2_P026	0	4.024560e-01	8.104520e-01	1.238547e+00	0	9.320838e-01	0	1.586379e-01	0	0	7.949417e-01	4.882469e-01	0	0	0	0	6.611255e-01	0	0	1.069353e-01	3.703751e+00	6.498577e-02	0	4.604900e+00	2.838110e+00
ESCA_1FEF5E19_2351_4D46_99B4_63F0637ABF17_X010_S08_L063_B1_T1_P016	0	6.713003e-01	2.434539e+00	8.673176e-02	0	5.207240e-01	0	0	0	2.396199e-01	1.414719e+00	0	0	0	0	1.903536e+00	0	0	0	1.350531e-01	4.050991e+00	0	8.455315e-02	2.605473e+00	2.849319e+00
ESCA_1FEF5E19_2351_4D46_99B4_63F0637ABF17_X010_S08_L064_B1_T2_P016	0	6.829451e-01	2.442108e+00	1.109189e-01	0	5.707589e-01	0	0	0	2.629049e-01	1.365975e+00	0	0	0	0	1.931897e+00	0	0	0	2.221190e-01	4.173147e+00	0	0	2.741956e+00	3.195633e+00
ESCA_22102BD7_4D9F_4914_84D0_C64E2CB0D8C1_X018_S02_L027_B1_T1_P040	0	5.079455e-01	7.231499e-01	0	6.336759e-01	0	0	5.820410e-02	0	0	4.776491e-01	7.699849e+00	0	4.289930e-01	0	4.559076e-01	1.075758e-01	2.602492e+00	0	0	9.843079e-01	0	0	1.814777e+00	3.094930e+00
ESCA_22102BD7_4D9F_4914_84D0_C64E2CB0D8C1_X018_S02_L028_B1_T2_P045	0	5.071180e-01	6.862294e-01	0	6.047626e-01	0	0	4.968277e-02	0	0	4.955553e-01	7.840901e+00	0	4.712554e-01	0	4.618783e-01	1.058716e-01	2.622026e+00	0	0	1.010300e+00	0	0	1.476315e+00	2.735527e+00
ESCA_28184A42_07CF_4C5F_90E4_805CB39E2990_X015_S05_L033_B1_T1_P034	6.372820e-02	2.280854e-01	0	2.264606e-01	3.996533e-01	1.695697e+00	0	0	0	0	1.249109e-01	9.923528e-01	0	0	4.087004e-01	0	3.391209e-01	2.871801e+00	0	0	1.493549e+00	0	4.023280e-01	4.971634e+00	2.681494e+00
ESCA_28184A42_07CF_4C5F_90E4_805CB39E2990_X015_S05_L034_B1_T2_P036	5.812786e-02	1.640271e-01	0	1.557706e-01	3.052230e-01	1.757727e+00	0	0	0	0	1.087354e-01	1.061612e+00	0	0	4.318830e-01	0	4.379281e-01	2.858262e+00	0	0	1.558581e+00	0	3.879946e-01	4.559822e+00	2.255945e+00
ESCA_2CF8A6D4_F43E_41A6_AD3B_22E699550CD2_X008_S08_L015_B1_T1_P017	0	7.858670e-02	0	6.702957e-02	8.531338e-01	1.257075e+00	0	2.202052e-02	0	1.213216e-01	1.198428e+00	0	0	0	0	2.325195e-01	0	0	0	0	2.569489e+00	4.244300e-01	0	4.690689e+00	5.047494e+00
ESCA_2CF8A6D4_F43E_41A6_AD3B_22E699550CD2_X008_S08_L016_B1_T2_P028	1.081503e-02	1.788893e-01	0	5.855978e-02	5.465038e-01	9.560467e-01	0	8.422331e-02	0	0	1.007007e+00	0	0	0	0	5.448823e-01	0	0	0	0	1.906488e+00	2.419737e-01	0	5.437370e+00	5.331479e+00
ESCA_30FD1AB6_6197_498C_86D0_2A8CA2B1FA51_X016_S01_L047_B1_T1_P031	9.190827e-02	4.584069e-01	0	1.197398e-02	6.723966e-02	0	0	0	0	0	2.456729e-01	0	0	0	0	9.713221e-01	0	0	0	0	5.321740e-02	0	6.493473e-01	7.952799e+00	2.842709e+00
ESCA_30FD1AB6_6197_498C_86D0_2A8CA2B1FA51_X016_S01_L048_B1_T2_P033	9.268603e-02	4.126800e-01	0	0	2.019230e-03	0	0	0	0	0	2.557918e-01	0	0	0	0	8.991605e-01	0	0	0	0	1.369410e-01	0	6.333589e-01	7.879017e+00	2.637568e+00
ESCA_3433A6BC_AEAF_459B_8A67_C0C2301280C8_X007_S06_L065_B1_T1_P012	0	3.301106e-01	2.573689e-01	1.046220e+00	0	4.771340e-01	0	2.326643e-01	0	0	8.970714e-01	0	0	0	0	4.941345e-01	6.014092e-03	0	8.336847e-02	0	1.850146e+00	3.125770e-01	1.165567e-01	5.270076e+00	3.060937e+00
ESCA_3433A6BC_AEAF_459B_8A67_C0C2301280C8_X007_S06_L066_B1_T2_P011	0	3.181768e-01	2.251879e-01	1.053405e+00	0	4.727797e-01	0	2.149250e-01	0	0	8.781098e-01	0	0	0	0	4.270333e-01	2.512769e-02	0	6.568882e-02	0	1.904876e+00	3.042248e-01	1.113775e-01	5.404076e+00	2.983309e+00
ESCA_3DB8158E_7924_4C46_91F3_BC9D279B82A6_X023_S11_L094_B1_T2_PMRG	0	2.638031e-01	3.432058e-01	2.826795e-01	8.016116e-02	1.044414e-01	0	0	0	0	3.427699e-01	0	8.428069e-02	0	0	9.739235e-01	8.486010e-03	0	0	0	1.412651e+00	2.254946e-01	7.283217e-01	7.246733e+00	3.863498e+00
ESCA_57016875_7C97_43EE_AD1F_242912852479_X021_S06_L034_B1_T1_P051	0	0	8.641935e-02	6.468210e-01	3.105004e-01	2.096913e-01	0	3.773913e-01	0	0	8.182520e-01	0	0	0	0	5.831737e-02	0	0	0	4.493042e-01	3.249003e+00	5.006719e-03	0	6.113697e+00	3.523848e+00
ESCA_57016875_7C97_43EE_AD1F_242912852479_X021_S06_L035_B1_T2_P048	0	0	8.410389e-02	6.912212e-01	2.789906e-01	2.217618e-01	0	3.373261e-01	0	0	8.307102e-01	0	0	0	0	1.329259e-01	0	0	0	2.746178e-01	3.241233e+00	0	0	6.481085e+00	3.584811e+00
ESCA_663192A1_DAE9_463A_A3E4_C4E7EDBD5734_X006_S02_L032_B1_T1_P011	0	4.239980e-01	8.229638e-01	1.247310e+00	0	0	0	0	0	0	1.214232e+00	2.544180e+00	3.324585e-01	0	0	1.349204e-01	1.811664e-01	9.078925e-01	0	0	1.107212e+00	0	5.077043e-01	7.690457e+00	3.450292e+00
ESCA_663192A1_DAE9_463A_A3E4_C4E7EDBD5734_X006_S02_L033_B1_T2_PMRG	1.936759e-03	3.172633e-01	8.196904e-01	1.233094e+00	0	1.445563e-02	0	0	6.882840e-02	0	1.138780e+00	2.351945e+00	1.535386e-01	0	0	2.565997e-01	6.670217e-02	1.221489e+00	0	0	1.157480e+00	0	3.972814e-01	7.113913e+00	3.148407e+00
ESCA_6DC73EB5_5736_46B8_8731_B44C4F740B2F_X017_S09_L017_B1_T1_P041	0	0	1.006622e+00	2.764020e+00	7.331603e-02	2.653047e-01	0	8.350708e-01	4.349434e-02	2.604715e-01	1.248671e+00	0	0	0	1.291817e+00	2.124927e-01	0	3.864225e-03	0	2.756242e-01	4.739969e+00	0	0	3.932363e+00	1.884256e+00
ESCA_6DC73EB5_5736_46B8_8731_B44C4F740B2F_X017_S09_L018_B1_T2_P042	1.039552e-02	0	1.009082e+00	2.725951e+00	6.374028e-02	2.756062e-01	0	7.999812e-01	3.942567e-02	2.778269e-01	1.234203e+00	0	0	0	1.282065e+00	1.861809e-01	0	2.817389e-02	0	3.059215e-01	4.709220e+00	0	0	3.812913e+00	1.811359e+00
ESCA_7DBFB952_8680_464C_A692_69343181D996_X007_S10_L074_B1_T2_P013	1.996600e-02	5.211933e-01	5.214095e-01	1.084406e+00	0	1.131244e+00	0	9.284607e-02	0	0	7.162277e-01	0	0	0	0	6.206280e-01	0	0	0	0	4.220174e+00	0	4.754251e-02	3.690031e+00	4.298916e+00
ESCA_81D32E9D_3A4E_466E_B7B3_4D0FD8822CB4_X005_S05_L008_B1_T1_P014	0	4.605037e-01	8.566885e-01	1.387086e+00	1.614428e-01	9.489563e-01	0	8.519760e-02	0	0	1.472594e+00	0	9.446581e-02	0	0	6.885553e-01	4.878576e-01	0	0	0	3.175209e+00	0	0	6.611548e+00	5.443184e+00
ESCA_81D32E9D_3A4E_466E_B7B3_4D0FD8822CB4_X005_S05_L009_B1_T2_PMRG	0	4.640014e-01	9.272248e-01	1.417064e+00	1.959996e-01	1.006396e+00	0	2.338700e-01	0	0	1.527066e+00	0	0	0	0	6.351096e-01	3.609414e-01	0	0	0	3.686294e+00	0	0	6.015403e+00	4.806285e+00
ESCA_8CD2B7FE_9FFB_4EA3_B17F_098AFE0CDA2A_X005_S10_L023_B1_T2_PMRG	0	2.536537e-01	1.187994e+00	1.884158e+00	2.079210e-01	6.783940e-01	0	2.494304e-01	0	0	8.003685e-01	0	7.840692e-02	0	3.248648e-01	5.571440e-01	4.165249e-01	0	0	0	2.988489e+00	2.409385e-01	0	7.821307e+00	4.154176e+00
ESCA_C6860084_FC18_4AD6_8784_E548B1A59573_X007_S11_L077_B1_T1_P011	0	9.368703e-01	2.532622e+00	0	0	0	0	0	0	0	1.147621e+00	0	0	0	0	6.909914e-01	0	0	0	0	4.295908e+00	1.250746e-01	4.094739e-01	3.627093e+00	3.338421e+00
ESCA_C6860084_FC18_4AD6_8784_E548B1A59573_X007_S11_L078_B1_T2_P012	0	9.961134e-01	2.310355e+00	0	7.735158e-03	0	0	0	0	0	1.153318e+00	2.127259e-01	0	0	0	7.976548e-01	0	0	0	0	3.389327e+00	2.474657e-02	6.101297e-01	6.346501e+00	5.168240e+00
ESCA_E7719DEC_B2E3_41D3_BB06_BCA05538058A_X006_S04_L036_B1_T1_P009	6.519136e-02	3.908936e-01	3.360052e-01	2.967583e-01	6.067630e-02	0	6.075658e-01	0	0	0	3.113783e-01	1.403885e-03	0	1.877112e-01	4.079550e-02	5.548732e-01	0	1.994525e-01	3.426488e-01	2.379663e-02	7.580964e-01	0	3.534999e-01	7.525138e+00	4.077617e+00
ESCA_E7719DEC_B2E3_41D3_BB06_BCA05538058A_X006_S04_L037_B1_T2_P013	5.523445e-02	3.489209e-01	3.314806e-01	2.892089e-01	5.550959e-02	0	6.467971e-01	0	0	0	3.409701e-01	3.293929e-02	0	1.366432e-01	2.572799e-02	6.114061e-01	0	1.734662e-01	3.575846e-01	6.663234e-02	7.655185e-01	0	4.206266e-01	7.354477e+00	3.893877e+00
ESCA_F025BE90_A174_4C60_987A_58EFE830C68A_X020_S04_L007_B1_T1_P053	1.230169e+00	2.813050e-01	1.018008e+00	6.783617e-02	0	2.019980e+00	2.986465e-01	0	0	0	1.210935e+00	1.291913e+00	0	0	0	0	3.396913e-01	4.069167e+00	0	0	6.030293e-02	2.476939e-02	0	3.755165e+00	1.769527e+00
ESCA_F025BE90_A174_4C60_987A_58EFE830C68A_X020_S04_L008_B1_T2_P054	1.230457e+00	3.171426e-01	1.038121e+00	8.811131e-02	0	2.034761e+00	2.825231e-01	0	0	0	1.242113e+00	1.330714e+00	0	0	0	0	3.343313e-01	3.966661e+00	0	0	4.307420e-02	1.367567e-03	0	3.935095e+00	1.800610e+00
ESCA_F85278F2_0497_4F2D_B8E5_CDEE733FB047_X013_S01_L049_B1_T1_P022	3.218870e+00	0	6.124455e-01	5.179711e-01	0	0	0	3.214606e-02	0	0	3.157403e-01	6.855440e-01	0	0	1.375439e+00	1.221680e+00	1.169139e-01	2.254458e+00	0	0	1.281961e+00	0	0	4.770461e+00	2.890410e+00
ESCA_F85278F2_0497_4F2D_B8E5_CDEE733FB047_X013_S01_L050_B1_T2_P028	3.205442e+00	0	5.675887e-01	5.236464e-01	0	0	0	9.904379e-02	0	0	2.912527e-01	6.044640e-01	0	0	1.355097e+00	1.169402e+00	6.675503e-02	2.328142e+00	0	0	1.314601e+00	0	0	4.581454e+00	2.876986e+00
GBMx_09C0DCE7_D669_4D28_980D_BF71179116A4_X008_S01_L001_B1_T1_P017	0	8.185245e-01	7.237228e-02	0	3.431654e-01	5.580228e-01	0	6.302195e-01	0	0	3.570774e-01	0	4.475311e+00	0	0	1.377942e+00	2.413035e-01	0	0	0	0	3.838689e-01	1.399888e+00	2.359977e+00	6.560056e-01
GBMx_09C0DCE7_D669_4D28_980D_BF71179116A4_X008_S01_L002_B1_T2_P020	0	8.002275e-01	7.519888e-02	0	3.513386e-01	5.859436e-01	0	5.480766e-01	0	0	3.678777e-01	0	4.491562e+00	0	0	1.305936e+00	2.935461e-01	0	0	0	0	3.910697e-01	1.420131e+00	2.378141e+00	5.963345e-01
GBMx_193F811A_D110_4C59_86B7_FFDAA205844B_X015_S12_L045_B1_T1_P036	0	4.895866e-01	8.931001e-02	0	0	1.201949e+00	0	4.187859e-01	0	0	1.838864e-01	0	2.992425e+00	0	0	1.051187e+00	4.200295e-01	0	0	4.066455e-02	0	6.100517e-01	1.175991e+00	3.063527e+00	8.653089e-01
GBMx_193F811A_D110_4C59_86B7_FFDAA205844B_X015_S12_L046_B1_T2_P035	0	5.293892e-01	6.696361e-02	0	8.500696e-04	1.175489e+00	0	5.063146e-01	0	0	1.782495e-01	0	2.876370e+00	0	0	1.136041e+00	3.831256e-01	0	0	8.948303e-02	0	5.793610e-01	1.177612e+00	3.288396e+00	1.073208e+00
GBMx_6BEE2CB6_9AFD_42A6_9C26_9C4428FBABFA_X019_S10_L066_B1_T1_P045	0	6.238854e-01	3.463382e-01	0	0	1.580948e+00	0	3.003367e-01	0	0	2.643102e-01	0	4.063625e+00	0	0	1.096533e+00	1.231397e+00	0	0	3.963664e-02	0	6.489714e-01	1.394483e+00	2.123368e+00	1.411504e+00
GBMx_6BEE2CB6_9AFD_42A6_9C26_9C4428FBABFA_X019_S10_L067_B1_T2_P046	0	6.518281e-01	3.260796e-01	0	0	1.490393e+00	0	4.324503e-01	0	0	2.617125e-01	0	3.851877e+00	0	0	1.145866e+00	1.093490e+00	0	0	1.479014e-01	0	6.262217e-01	1.417309e+00	2.150210e+00	1.513905e+00
GBMx_714AA767_CACF_413D_B2FD_FE1882A80C57_X008_S07_L013_B1_T1_P019	0	4.427169e-01	0	0	0	1.241816e+00	0	2.957772e-01	0	0	2.407144e-01	0	4.329030e+00	0	0	1.150153e+00	5.059036e-01	0	2.549529e-02	0	0	4.401429e-01	5.049508e-01	2.845543e+00	1.294511e+00
GBMx_714AA767_CACF_413D_B2FD_FE1882A80C57_X008_S07_L014_B1_T2_P018	0	4.034992e-01	0	0	0	1.255016e+00	0	2.795650e-01	0	0	2.642023e-01	0	4.369364e+00	0	0	1.102803e+00	4.928024e-01	0	7.655244e-02	0	0	4.527138e-01	4.773262e-01	2.641275e+00	1.157459e+00
GBMx_9976F952_23A5_431A_A431_01E544324A26_X022_S03_L052_B1_T1_P050	0	4.369212e-01	0	0	0	1.551396e+00	0	4.782544e-01	0	0	2.907158e-01	0	3.709428e+00	0	0	1.276744e+00	7.020897e-01	0	0	0	0	3.321645e-01	7.417929e-01	3.639162e+00	1.199523e+00
GBMx_9976F952_23A5_431A_A431_01E544324A26_X022_S03_L053_B1_T2_P051	0	4.653224e-01	0	0	0	1.508689e+00	0	5.530445e-01	0	0	2.884722e-01	0	3.621537e+00	0	0	1.375992e+00	6.686222e-01	0	0	0	0	3.071805e-01	7.640070e-01	3.769307e+00	1.296633e+00
GBMx_99D8A126_072F_4485_8D2D_6981505460C2_X017_S01_L001_B1_T1_P045	0	3.106393e-01	4.255720e-01	0	9.212395e-02	5.660094e-01	4.199554e-01	4.821673e-03	0	0	3.921801e-01	0	5.383024e+00	0	0	1.728682e+00	3.612017e-01	0	0	0	0	3.703583e-01	1.468587e+00	4.461273e-01	1.001475e+00
GBMx_99D8A126_072F_4485_8D2D_6981505460C2_X017_S01_L002_B1_T2_P042	0	3.412792e-01	4.269875e-01	0	1.184130e-01	5.370160e-01	3.899145e-01	7.466301e-02	0	0	3.988580e-01	0	5.250859e+00	0	0	1.812779e+00	3.035289e-01	0	0	0	0	3.350711e-01	1.503472e+00	6.061924e-01	1.098815e+00
GBMx_A299027D_1362_4261_95BC_DD25B12F57C2_X020_S06_L011_B1_T1_P047	0	6.181054e-01	2.916352e-02	1.419704e-02	0	7.639037e-01	0	7.218294e-01	0	0	1.715353e-01	0	3.082315e+00	0	0	1.444800e+00	7.294571e-01	0	0	0	0	2.846944e-01	1.017655e+00	5.003183e+00	1.330753e+00
GBMx_A299027D_1362_4261_95BC_DD25B12F57C2_X020_S06_L012_B1_T2_P053	0	5.834606e-01	5.785643e-02	6.153533e-04	0	7.503338e-01	0	6.339421e-01	0	0	1.853236e-01	0	3.063823e+00	0	0	1.420596e+00	7.419188e-01	0	0	0	0	3.147273e-01	1.003212e+00	4.966023e+00	1.327107e+00
